"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.07060457728954","2.02012919898574","3.000663132286","0.981584553745143","0.0312861356925484","0.0327420250000851","0.023057889164397"
"naive","-0.310342778064246","1.33691112145444","1.842822770551","2.8856244265916","0.081301650235061","0.0991564050803865","0.0721671116981001"
"cc","1.06586117365533","1.99190744422146","3.04584706980337","0.973992569197566","0.0441232596974222","0.0488364679958899","0.0326788246087927"
"ipw","1.06308811929679","1.98793509256559","3.04405161867753","0.974003973129617","0.0447521734922867","0.0505314095864516","0.0334740048959254"
"ipw-w","1.03467386717464","1.9572249243166","3.04312711664788","0.974935369910282","0.0507161638189512","0.0486989758187948","0.0367930104405743"
"ipw-yz","0.999754529793026","1.98931802746937","3.05190481926754","0.976203136921029","0.0449370930171048","0.0509970017186522","0.0336302270559168"
"acc","1.08790907250466","1.98321135779479","3.03266769884806","0.97438073631324","0.0425200454185808","0.0470588645277895","0.0312601262931588"
"acc-eta1","1.12243639866405","1.97935895147921","3.0088222117669","0.976663116574886","0.0461426622112081","0.0497364518206132","0.0359315271927511"
"acc-w","0.99327889816503","1.95442766560447","3.020042564547","0.977665850156236","0.0479545915355498","0.0537084818248446","0.0370030434088242"
"acc-eta1-w","0.92607987736349","1.92835044625226","2.99671703688866","0.987241062844766","0.0615333239213453","0.0696191848079324","0.0534131118877009"
"acc-lambda","1.08718710321906","1.98509849327642","3.03269357575853","0.974358099846917","0.0426573016951584","0.0471728158399783","0.0313661743160182"
"acc-lambda-w","1.03400222951564","1.9820229286104","3.03945150926509","0.974577255258825","0.0430016985015136","0.0476484271515007","0.0317085483759236"
"macc","1.0862924666227","1.98679446412535","3.03601223555607","0.974276005817755","0.0427839800647427","0.0473703571922688","0.0313519121170143"
"macc-eta1","1.1245302398469","1.97752920960431","3.00781492262653","0.976843935046506","0.0473639871523708","0.0508237615411646","0.0371173323101236"
"macc-w","0.942788725438296","1.95238859372319","3.00347055797171","0.983953657436494","0.04974553971715","0.0550260522270687","0.0391752463164425"
"macc-eta1-w","0.92607987736349","1.92835044625226","2.99671703688866","0.987241062844766","0.0615333239213453","0.0696191848079324","0.0534131118877009"
"macc-lambda","1.08445580235368","1.98999422787064","3.03830476825387","0.974205822853962","0.0429978861281395","0.0476251912426697","0.0317042050819786"
"macc-lambda-w","1.04030461622644","1.97777483340185","3.04044854273415","0.974407214577574","0.0438556514686083","0.0487717366728641","0.032626933952496"
"aipw","1.1031581414345","1.98657141428469","3.02575425515748","0.974992444069016","0.0444547512014797","0.0494979625477958","0.0329495311272318"
"aipw-eta1","1.10924985459911","1.9790796622098","3.01983317896248","0.975467884126552","0.0450620741129921","0.0502084042055245","0.0333555269892611"
"aipw-w","0.846295461502006","1.92103325650455","3.02261095758205","0.999964378808951","0.0578331045598411","0.056205529251896","0.0411314246181938"
"aipw-eta1-w","0.922242938423387","1.91452684348139","3.02940908951993","0.986387756978744","0.0564770010712176","0.0564755688756638","0.0406498275483461"
"aipw-lambda","1.0833332622097","1.9884616772706","3.03549224054009","0.97422775518641","0.0433760217945322","0.0488238135965311","0.0319536744424473"
"aipw-lambda-w","0.98864779373951","1.92851073799298","3.03585274224834","0.978427544748134","0.0495105773365038","0.0477464388228429","0.0359557485646099"
"mle","1.08550796639739","1.98896735831079","3.049647322027","0.987730075944778","0.040287505927334","0.0408593856880651","0.0292518528216379"
"mle-w","0.254651977321882","1.6844326281824","2.81949553438875","1.6888158046072","0.0847471971262707","0.0762250176698788","0.065222203109186"
