"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02597001278708","1.96483539357784","2.97060326574068","0.987675069444065","0.0313219237585144","0.0360658227447711","0.0232263306918617"
"naive","-0.377914868111749","1.17991339905367","1.77216437187148","2.89088153274847","0.0810977689412978","0.101885962300058","0.0702099977004587"
"cc","0.999801084597056","2.00018292931584","2.99277856794614","0.972666938111516","0.043881039298255","0.0495458753423299","0.0325353128347913"
"ipw","1.0010463352472","2.00096657879161","2.98721577269911","0.972704967459209","0.0448685763047938","0.0511900743418401","0.0327848766882469"
"ipw-w","1.00046597874899","2.00956609968442","2.99154801233509","0.972718920594211","0.0517388494646649","0.0553287221227588","0.0371126805926874"
"ipw-yz","0.938802559515963","2.00981599351698","2.98905600406975","0.974748214907085","0.0454285019258125","0.0520530359078321","0.0334877641404821"
"acc","0.985781679860764","1.98940252967011","2.98655916579293","0.972837425782128","0.0424004507022818","0.0475006232667629","0.031500455067243"
"acc-eta1","0.97119338832357","1.98475488827604","2.98544628402807","0.973214413468943","0.04451777827183","0.0496869832778869","0.0330601561315954"
"acc-w","0.906969024138799","1.97739521225864","2.99461271222552","0.977203806916855","0.0475825422220537","0.0563803970861787","0.0351172315198739"
"acc-eta1-w","0.804467472942575","1.9797376727444","3.00766660557479","0.991854966178768","0.0575354293363882","0.0701793201132434","0.0429362741157054"
"acc-lambda","0.984824754574907","1.98694427567008","2.98002305628462","0.972979794668997","0.0422863125076327","0.0473438322758045","0.0313197787603616"
"acc-lambda-w","0.943768580149575","1.98577606114474","2.97277543117812","0.974859443867844","0.0427543904857773","0.047536413893595","0.0315089158152943"
"macc","0.990024090206441","1.99233903335554","2.9828645527983","0.972827525806423","0.0423886540228776","0.0475527080825538","0.0313566994490468"
"macc-eta1","0.971597138847736","1.98900825470495","2.98411130123631","0.973197452289875","0.0449160633941544","0.050053459778943","0.0331333486981726"
"macc-w","0.860747273371398","1.97040363633336","2.97550927525036","0.983281268512068","0.048775173513523","0.058531395274707","0.0355202223000831"
"macc-eta1-w","0.804467472942575","1.9797376727444","3.00766660557479","0.991854966178768","0.0575354293363882","0.0701793201132434","0.0429362741157054"
"macc-lambda","0.985119012626548","1.99324813663422","2.98242176761605","0.97290737784687","0.0424211591715159","0.0476473050786377","0.0312607432533927"
"macc-lambda-w","0.957458294281954","2.01427714178511","2.99464774630483","0.973692300313175","0.0438199567633437","0.0490625786158965","0.032515360318799"
"aipw","0.982065879133402","1.99332400283374","2.97263867226422","0.973304767320818","0.0436160437692666","0.0494577514488743","0.0311574865459648"
"aipw-eta1","0.974507237389851","1.98901519562735","2.97615041915163","0.973334937258977","0.0443215071155176","0.0501527639265626","0.0317019290363794"
"aipw-w","0.766992047422532","2.00728348675461","3.00903982477436","0.999673983538459","0.059381672478072","0.0674573747752826","0.0387668600333579"
"aipw-eta1-w","0.837132598088792","2.0059884971707","3.02274094961081","0.986099040279237","0.0582616480505888","0.0655156566376668","0.040004980434211"
"aipw-lambda","0.986313068337512","1.99425021107055","2.97554795891015","0.973102820886884","0.0431708211560468","0.048823837358022","0.0311631428696603"
"aipw-lambda-w","0.945295018286543","2.03281829220285","2.99642926473472","0.974721063144067","0.0516433928023794","0.0543024049074097","0.0368146779354592"
"mle","1.01177469006701","1.97173533625047","2.97071175860607","0.969892931500304","0.0393085099702758","0.0437910220683729","0.0292255338164442"
"mle-w","0.185687954094404","1.6624725276366","2.77659935517927","1.65355555114644","0.083384959053743","0.0807453991979079","0.0643456954685199"
