"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.993704547450158","1.96892402624216","2.98203464998829","0.967678303317271","0.0306120449546336","0.0339081334574831","0.0239022445887619"
"naive","-0.268711742690675","1.29651324863587","1.69611135497499","2.91609820749057","0.085267219650491","0.0995760311187076","0.0704091424328937"
"cc","0.994746261774976","1.98836184894097","2.96538395334969","1.00992820399934","0.0462725838522049","0.051146208775535","0.0359656893781733"
"ipw","1.00338214613349","1.99238422011326","2.96836122986006","1.00998200291863","0.0472407390091264","0.051753981243415","0.036431566349549"
"ipw-w","0.974183785989763","1.99899202463967","2.98550173295496","1.01039661131192","0.0538601592791274","0.0607322488589118","0.0422993533099963"
"ipw-yz","0.935195778303304","1.99810537315689","2.97450105392116","1.01165426234668","0.0470019575273643","0.0510154758564588","0.0362230311986726"
"acc","0.996877424863965","1.98086544460701","2.96573252701561","1.0099596312298","0.0448274241744552","0.050049715584162","0.0340766669793266"
"acc-eta1","1.00163886226847","1.97402855056212","2.96707346638877","1.01006937633069","0.0484680333822508","0.0529118294597263","0.0367340583950964"
"acc-w","0.900094703422837","1.97628740093465","2.94862941758144","1.01495666739373","0.0515266633505198","0.0577183274158746","0.0438711149568034"
"acc-eta1-w","0.798867214237208","1.9834930815725","2.95776630326696","1.02912467711606","0.0653622379816993","0.0711096722169859","0.0619119982934832"
"acc-lambda","0.998758041070509","1.9821251635555","2.96509143896649","1.00995469669845","0.0448699820139936","0.0499539886225519","0.0340610040063141"
"acc-lambda-w","0.957980466005328","1.99382597950791","2.9699069588939","1.01058558850712","0.0450843431124944","0.0503022624337578","0.0343371009001452"
"macc","1.0017176498259","1.98573593243361","2.96560339252856","1.00995656153686","0.0449226425222584","0.0496585491372173","0.0340486836425869"
"macc-eta1","1.00499976829185","1.97641293353928","2.96831154373628","1.01008161593673","0.0491686080261328","0.0529634816709493","0.0368756560157741"
"macc-w","0.848553876090113","1.9722327962382","2.93905584148169","1.02190673705948","0.0534411713196498","0.0599344147978928","0.0471230430744545"
"macc-eta1-w","0.798867214237208","1.9834930815725","2.95776630326696","1.02912467711606","0.0653622379816993","0.0711096722169859","0.0619119982934832"
"macc-lambda","0.998528803115931","1.98342689104511","2.96761628795106","1.00995873179318","0.0450954824460431","0.0500395519036733","0.0341452449444655"
"macc-lambda-w","0.962893531367747","2.00046585736884","2.9739014746527","1.01047168475359","0.0461086914038091","0.0514947185022806","0.0355926824465531"
"aipw","1.01778419429192","1.98840617095564","2.97018123330619","1.01023829862614","0.047017376264407","0.0510179733373758","0.034241872119638"
"aipw-eta1","1.01271991298624","1.98217885527936","2.97193455470799","1.01019321240624","0.0477598954023563","0.0519563373195162","0.0343713877837474"
"aipw-w","0.740091814136866","2.01053056334346","3.00233739193625","1.04066954605458","0.0643956785976568","0.0690172579799821","0.0479274892734708"
"aipw-eta1-w","0.817375360256508","2.00759111423447","2.99971340628988","1.02505868374769","0.0627036448383733","0.0666120842340868","0.0466612292555911"
"aipw-lambda","1.00680594099973","1.98688706563187","2.97116359107093","1.01005290969511","0.0457957451895991","0.0503548044934757","0.0338247077607276"
"aipw-lambda-w","0.928275427275313","2.01987673977135","3.0047655025819","1.01298549229653","0.0535444443245802","0.0606753386152802","0.0408194276668404"
"mle","0.997644061662308","1.9771997969308","2.96949697977928","0.998695042529374","0.0406577775190998","0.0454144218916669","0.0310213365951232"
"mle-w","0.128351163358683","1.63291379789206","2.70122839783017","1.7872749091091","0.0791197402035128","0.0805291692638049","0.0675717059291089"
