"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.96698231160872","2.01269517592566","3.01550433966418","1.02004536247735","0.0322430433484023","0.0354279389283184","0.0236195953709185"
"naive","-0.332792585515671","1.37673237712485","1.82060183296265","2.89583650340636","0.0815082599046748","0.100158738482318","0.0680329595747831"
"cc","0.982829271941536","1.97420294525408","2.99075359741607","1.00152664017923","0.0455187030447042","0.0473591507434262","0.033337041495051"
"ipw","0.986974596796501","1.96580062135741","2.98981092728767","1.00156540666921","0.0458066262865222","0.0472372004036355","0.0343265718374159"
"ipw-w","1.00695523402775","1.9669159790138","2.98787148424286","1.00183167845785","0.0595727823503487","0.0601265740659223","0.0416651757136668"
"ipw-yz","0.921648710306734","1.97194307860282","2.99819093747994","1.00335170049039","0.0456576413107503","0.0464392648974379","0.0350051111616032"
"acc","0.984994518511626","1.96494210520411","2.98991210445318","1.00156589009648","0.0440317688323552","0.0458530489671813","0.0315831502825794"
"acc-eta1","0.98715992649631","1.95221022348421","2.98653178043877","1.00173429598647","0.0464910071617423","0.0492839563567835","0.033190406205047"
"acc-w","0.885672611385146","1.95934340920354","2.97768353769275","1.0066557689264","0.0473405286381538","0.0528976075090609","0.0361279530084508"
"acc-eta1-w","0.787032282920421","1.96313286070027","2.9734636655498","1.02144622429307","0.0580385880747239","0.0681458911258031","0.046066045672442"
"acc-lambda","0.984968152511811","1.96767906876769","2.98880215499756","1.00154631599574","0.0440924306599186","0.0459206989088916","0.0315931202911611"
"acc-lambda-w","0.932084665657149","1.96167455220977","2.99269277235845","1.00285079934887","0.0442728334706661","0.0460503265732719","0.031927232378991"
"macc","0.985925405643221","1.96714866395458","2.99021787085002","1.00155330062421","0.0440887766841886","0.0457301687019298","0.0318007360896478"
"macc-eta1","0.987691112092824","1.95099093371573","2.98764511425899","1.00176406052267","0.0468434370448426","0.0492516771150705","0.0335052910750116"
"macc-w","0.842355916597583","1.95078568037219","2.9628842442447","1.01286166989419","0.0482126193206599","0.0554813345289234","0.0381244744034086"
"macc-eta1-w","0.787032282920421","1.96313286070027","2.9734636655498","1.02144622429307","0.0580385880747239","0.0681458911258031","0.046066045672442"
"macc-lambda","0.984135755378852","1.96594588654493","2.98956332488217","1.0015558841832","0.0442444830970433","0.0460030420825738","0.0318219911308835"
"macc-lambda-w","0.938374862179136","1.96441704233661","2.99223076463038","1.0025334176925","0.0447504398223137","0.0468630624885565","0.0329466348125783"
"aipw","0.991623097696517","1.95166613409709","2.98768262605843","1.00177835408591","0.0450721476376846","0.0466428464718571","0.0330172277136613"
"aipw-eta1","0.99064871855294","1.9455506729908","2.98727801340904","1.00190382154113","0.0455596773883749","0.0470033897633154","0.0330257200436554"
"aipw-w","0.767273468620173","1.96796735055134","2.99050848214505","1.02443860281224","0.060578043981761","0.0652221618645317","0.0434634027364494"
"aipw-eta1-w","0.836831069972379","1.97137900712795","2.9961507339476","1.01195784639569","0.0599021585494088","0.0636685919970941","0.0417136442121175"
"aipw-lambda","0.988494225790148","1.95614347904637","2.98792630939353","1.00167793114296","0.044342099806515","0.0454718911407699","0.0326031377783562"
"aipw-lambda-w","0.912891381183027","1.94941769275585","3.01409679647326","1.00463382488361","0.055801309658052","0.0587222033760173","0.0399695403529209"
"mle","0.99829100289685","1.98244718192726","2.99220193980924","1.00266158764323","0.0474617800621248","0.0652475951724029","0.0289571122297931"
"mle-w","0.195558142778661","1.70293499502632","2.80175179327903","1.65459946560674","0.0786592873506326","0.0751711807462594","0.0628602033648793"
