"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.01743278568181","1.98378528048739","2.99485560475065","0.984936850339455","0.0312210211177421","0.0324648214175521","0.024537186146865"
"naive","-0.38180698824786","1.30938993306497","1.7497867900921","2.8569830918743","0.0824049255114829","0.0968405040292631","0.0640420475906808"
"cc","1.04625308287315","2.03779035626921","2.99646899664615","0.998096448560019","0.0450828583442409","0.0471277703131315","0.0359556088098208"
"ipw","1.04956157583906","2.038946724665","2.99463485896065","0.998106334575452","0.0458145539926281","0.0465573997261021","0.035548299244489"
"ipw-w","1.098444824799","2.08447112568952","3.05017838689938","1.00244422163165","0.0577097225024967","0.0619765020842645","0.0478873540411487"
"ipw-yz","0.985109514863154","2.03972424839542","2.9952750000117","0.999979576733797","0.0458356886385166","0.0467341852767017","0.0359857441331863"
"acc","1.03561560143043","2.03343477417674","2.99520984207299","0.998162370418063","0.0435529799643039","0.0458901843964748","0.034240159171589"
"acc-eta1","1.02886508386038","2.03121441988636","3.00156325025473","0.998301428574824","0.0458168428784897","0.0490207651922127","0.0353251253358783"
"acc-w","0.912951219299974","2.04818724081748","2.97552268916068","1.00783203125804","0.0498220576260655","0.0519389473646345","0.0397696863714137"
"acc-eta1-w","0.787386746009805","2.06591718424427","2.97292663733506","1.03294839939966","0.0644758601989318","0.0661807227219293","0.0550850534337001"
"acc-lambda","1.03736273011054","2.03455508138049","2.99505283680936","0.998142032503567","0.0435338095534745","0.0458588528082433","0.0340205306552163"
"acc-lambda-w","0.978393271202772","2.03447092007014","2.98123763502775","1.00071613458237","0.04363652660151","0.0454298847824179","0.0341772500804797"
"macc","1.03983043977543","2.03421984872162","2.99611118315906","0.998122896127568","0.0435184154697048","0.0456961397008491","0.0340729841551765"
"macc-eta1","1.03055375761653","2.03132039136098","3.00166373822228","0.998274616263637","0.0462825288714156","0.0494325931897227","0.0353873554662857"
"macc-w","0.848198224012401","2.03983695435263","2.95990119124669","1.0196208374076","0.0515172652604291","0.0540754727500198","0.0419905696077375"
"macc-eta1-w","0.787386746009805","2.06591718424427","2.97292663733506","1.03294839939966","0.0644758601989318","0.0661807227219293","0.0550850534337001"
"macc-lambda","1.03996840241587","2.03521024116958","2.99783703557529","0.998122081884098","0.0438319105171924","0.0461374863313874","0.0341285922311026"
"macc-lambda-w","0.988082310695302","2.0449801945975","2.99458496793586","0.999837333338661","0.0444771484206959","0.0462082927416914","0.03518340195809"
"aipw","1.0434604668327","2.03386387366211","2.99989264173818","0.99812495059839","0.0450847447170143","0.0467715682531674","0.0337301780532757"
"aipw-eta1","1.03637164280805","2.03267622792959","2.99840041372734","0.998164312087321","0.0458201910622357","0.0476561743528456","0.0339825425614558"
"aipw-w","0.801360511034532","2.13588358988924","3.08185620212032","1.03334267673984","0.0634654952621998","0.0673873361984216","0.0475803664065522"
"aipw-eta1-w","0.896831211027899","2.13710771531771","3.07985734017334","1.01560011137575","0.0631927173174942","0.0662490458473071","0.0467546535694472"
"aipw-lambda","1.04304903414964","2.03633649650615","2.99662592100409","0.998102674065934","0.0445362350357572","0.0455287482428563","0.033602555087839"
"aipw-lambda-w","1.0003836002046","2.11610784348424","3.0722068560505","1.00460119251398","0.0563692167142639","0.0599523927107711","0.0445684876646903"
"mle","1.05205053943882","2.01485642113093","2.98856801018367","0.983087378583756","0.0397355176036521","0.0417894056557911","0.0313958127225367"
"mle-w","0.153146123391014","1.64330863172682","2.68201250729567","1.80350716431993","0.0834894622428628","0.0864335576859775","0.0786892500836633"
