"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.996338837383396","2.02975764137442","3.04023607679497","0.973811292756363","0.0307823221034029","0.0358231557771815","0.0236612562043648"
"naive","-0.431099946739586","1.39568900081025","1.85062971376809","2.95353792662037","0.0857241347393881","0.100287751754989","0.0634604611088423"
"cc","0.983360658957554","2.11180675136819","3.03272721889956","0.973538980337415","0.0429540280150871","0.0462568020281644","0.03132066412363"
"ipw","0.973604591951104","2.11164108651702","3.03370756631651","0.973587985175825","0.0438404676656732","0.0464495420478283","0.0317547602239039"
"ipw-w","0.987645401596156","2.1732347903393","3.02957675974814","0.975488461932541","0.0479022396162046","0.0476587370194033","0.0353498206288556"
"ipw-yz","0.912552354532787","2.10615316370022","3.03672794689207","0.976127054128972","0.0440954578191396","0.0464421637735638","0.0317460364200289"
"acc","0.997460893556642","2.07629952548816","3.02987968605702","0.974211633999047","0.255039368226615","0.190880753687061","0.0681155307517463"
"acc-eta1","1.01825883357234","2.04901326474702","3.0207292650354","0.975832972030487","0.0439555354904273","0.0480497509836732","0.0358382618323595"
"acc-w","0.888970220569505","2.05001772746996","3.01647804255322","0.979946296629656","0.0461184325829498","0.0486531568010876","0.0342626822141763"
"acc-eta1-w","0.793160118293837","2.01002238359512","3.01387249590594","0.996837283917395","0.0566624182083133","0.0584506247541183","0.0447300751641767"
"acc-lambda","0.989895226934069","2.07444426534564","3.03462301173314","0.974278432742869","0.0413559376012477","0.0452252705481938","0.030072402165459"
"acc-lambda-w","0.936702676822171","2.07216270439556","3.02609920914927","0.975387211661888","0.0417756290328029","0.0449393539319823","0.0298988879060488"
"macc","0.99327903453095","2.07748498485665","3.03314696647242","0.974169956131628","0.0414664578282265","0.0451428884458708","0.0299984456954615"
"macc-eta1","1.01561314286882","2.04647839784745","3.02004093647042","0.975884108424961","0.0443915577527701","0.0481586563972621","0.0363345491199767"
"macc-w","0.837808372576271","2.03868144811338","3.00179453019715","0.987358260229514","0.0477524587958593","0.0504306822914526","0.0352125284452867"
"macc-eta1-w","0.793160118293837","2.01002238359512","3.01387249590594","0.996837283917395","0.0566624182083133","0.0584506247541183","0.0447300751641767"
"macc-lambda","0.991414618562372","2.08481386818825","3.03755145876118","0.974013809872683","0.0414424160129812","0.0453251331775951","0.0300692278524409"
"macc-lambda-w","0.943580392803334","2.08850632716303","3.02871265482934","0.974610448156781","0.0427444974043354","0.0459665245169024","0.0307595626523857"
"aipw","0.9943748664051","2.06129943801764","3.03383515513831","0.974871359900093","0.0427542968388334","0.0464575830903782","0.0300704800072909"
"aipw-eta1","1.00015879786832","2.05497085033196","3.02785375555516","0.975143681651857","0.0429585390743245","0.0466734193970172","0.0307796695337236"
"aipw-w","0.766877160336603","2.10521030234357","3.03432109726518","0.997320682036127","0.0519870072008623","0.0529635002447233","0.035031721621281"
"aipw-eta1-w","0.840211531167266","2.10797715412028","3.03798308479661","0.983980568917009","0.051003013317885","0.0507388760470687","0.0357747727356115"
"aipw-lambda","0.980661524154775","2.08369218707533","3.04083284052351","0.97409750301817","0.0420500725444926","0.0452594890956425","0.0292859554157248"
"aipw-lambda-w","0.920112712329104","2.14618926394119","3.02812959023548","0.976277237950804","0.0466526680742496","0.0464971833823561","0.0329693007580812"
"mle","0.998675102201291","2.06029387643099","3.04310858386203","0.980405375728489","0.0393891968446776","0.0430896192839528","0.0289706424159187"
"mle-w","0.170815606134544","1.74277481902178","2.83272638330787","1.68520653840329","0.0849468510074548","0.0817063468818723","0.0643430938661646"
