"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.992740804183538","2.01839277112599","3.00483236525136","0.983705490361957","0.0311582351467847","0.0359544960686527","0.0245613244289133"
"naive","-0.345448417968547","1.28015062266108","1.70231865438367","2.9029425641646","0.0816507854771856","0.101684320386009","0.0693873238482466"
"cc","0.971138106184367","2.06302030678989","2.98561324728177","0.974611874830056","0.0433084301238867","0.0486060352786387","0.0345944417215511"
"ipw","0.975559304925929","2.0527013438006","2.98447715361619","0.9746731278428","0.0439207454202929","0.0503879105685445","0.0367492953706266"
"ipw-w","0.955831886432546","2.13198241418649","3.00634163466295","0.976823606456993","0.053246254998983","0.0571068474742656","0.0401697578452748"
"ipw-yz","0.911767290880581","2.0599255395435","2.98989506283549","0.976438858346763","0.0445509392833875","0.0508459024077739","0.0374817645847036"
"acc","0.980101658988222","2.04947838947379","2.98757531072365","0.974772815053851","0.0420568411422836","0.0464858150357013","0.0322730921976441"
"acc-eta1","0.989869500330091","2.04855910468003","2.99406261731622","0.975056817261196","0.0445586584268805","0.048063558774313","0.0345170476617005"
"acc-w","0.907573430842214","2.03749314327577","2.98150498227636","0.977003612736043","0.0447007601235846","0.0504921630481361","0.0366002318389914"
"acc-eta1-w","0.839807580091002","2.03876225490798","2.99872535824998","0.984030226242318","0.0532264920418858","0.0594474817468515","0.0457837854444448"
"acc-lambda","0.97716115558146","2.04772929510945","2.98977181741257","0.974813977489884","0.0421614434189088","0.0464116298181117","0.0323256861503374"
"acc-lambda-w","0.933759242852524","2.04554787149064","2.98585687549929","0.975497841451748","0.042258305971462","0.0470699840497429","0.0329060049480788"
"macc","0.978092331178434","2.05605964422761","2.9950066938998","0.974792840588672","0.0422260438703264","0.0466154379433949","0.032534183304549"
"macc-eta1","0.991321412507114","2.05033923894975","2.99530092814552","0.975083928189732","0.0452932104377379","0.0489218109004376","0.0347769804992692"
"macc-w","0.863448290801811","2.03038866487675","2.97506474065202","0.981077113628744","0.0455655361059255","0.0516444139241047","0.0377384288219331"
"macc-eta1-w","0.839807580091002","2.03876225490798","2.99872535824998","0.984030226242318","0.0532264920418858","0.0594474817468515","0.0457837854444448"
"macc-lambda","0.978987321726808","2.05863765722725","2.99305205045906","0.974730973073394","0.0424293389181326","0.0469469882331071","0.0322688754556661"
"macc-lambda-w","0.934393659257646","2.04865442886858","2.98619489479633","0.975422110842267","0.0428153802777395","0.0480815900282674","0.0339326319931546"
"aipw","0.991062245318374","2.05422644397597","3.00763850320756","0.975473218484491","0.0441284730400838","0.0491859563836727","0.033877571753203"
"aipw-eta1","0.995297183907242","2.04291082293638","2.99593491520645","0.975372335328668","0.0446278537954712","0.0498624919460339","0.0337674456125056"
"aipw-w","0.776172129991907","2.13288178146881","3.04071603407089","0.996575649595817","0.0548285546032739","0.0565148342110206","0.0412379186264913"
"aipw-eta1-w","0.845676384483145","2.13161469974376","3.03589881833333","0.985213493524353","0.0542458214358019","0.0564391904094318","0.0413928623627894"
"aipw-lambda","0.982563743849864","2.05049422336257","2.99428466777506","0.974908690300531","0.0430498750084077","0.0486662146318765","0.0334056888728818"
"aipw-lambda-w","0.889390366721388","2.1111025251993","3.00817781946439","0.979013630696156","0.0513952430831798","0.0542733201092322","0.0383064499925301"
"mle","0.983787018257954","2.04267922372988","2.99543080057815","0.974956307103444","0.039239813934037","0.0442070305027137","0.0308652518454388"
"mle-w","0.137653741543089","1.67124658797979","2.68427819373548","1.75427640819322","0.0804981865298778","0.0849651488041848","0.0675501045644155"
