"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.996057101853021","1.98658836036755","2.98523282945334","1.03051149732138","0.0326358268757716","0.0375089690606795","0.0256430658399747"
"naive","-0.357233813866945","1.27302343531098","1.69715423983029","2.9762588836003","0.0835684018885329","0.100769334866195","0.0715467807571064"
"cc","1.00335705192615","1.99704759781425","3.05208127973565","1.02960612982219","0.0463283573158483","0.0505022095294309","0.0337446947626464"
"ipw","1.00990921856123","2.00202326407607","3.05038342039555","1.02964083685661","0.0475099650103474","0.0531808788345451","0.0350785525847905"
"ipw-w","1.00023932830512","2.00022341905469","3.09927390170559","1.03168863473453","0.0607028184232067","0.0706697629981906","0.0410583489662224"
"ipw-yz","0.937084001510647","2.01253961292362","3.06115709625589","1.03179620757736","0.0471853810816571","0.0534206867554411","0.0347206774900008"
"acc","0.997584997765247","1.99844160184206","3.04280214793111","1.02972382895248","0.0448179649087417","0.0485923834017881","0.0328221459349617"
"acc-eta1","0.992496441258878","1.99618905128073","3.03161415469692","1.03010805325495","0.0473270996365646","0.0503110868557808","0.0356432198192601"
"acc-w","0.925664153662838","1.99922485699012","3.02586929911643","1.03364198084181","0.0483958619741701","0.051004970381978","0.0362269312989842"
"acc-eta1-w","0.834644115740467","2.00737870518825","3.00188809035495","1.04778021284999","0.0621894438079876","0.0617716645033719","0.0500322816380471"
"acc-lambda","0.992711212878441","2.00149015325642","3.04107852981441","1.02983518662223","0.0447736768945874","0.048572517441702","0.0328604245928108"
"acc-lambda-w","0.933871786235095","2.00184635729158","3.04073133476252","1.0322817325427","0.0448583814640046","0.0485232561385352","0.0326899047690399"
"macc","0.991903013618899","2.00244029531881","3.03961781296858","1.02989533487405","0.0448099892088527","0.0488022189345833","0.0327867303578461"
"macc-eta1","0.988158883796083","2.00175450658118","3.03479594595054","1.03011097347889","0.047702632812085","0.0509360322835897","0.0357631698716547"
"macc-w","0.858831463706954","1.99478711418004","3.00261271649667","1.04340880633062","0.0491525098449768","0.051450235398252","0.0373423170675051"
"macc-eta1-w","0.834644115740467","2.00737870518825","3.00188809035495","1.04778021284999","0.0621894438079876","0.0617716645033719","0.0500322816380471"
"macc-lambda","0.995097115966821","1.99877400697564","3.04286568529053","1.02974623182897","0.0449397549667841","0.0488769915032586","0.0328713584366762"
"macc-lambda-w","0.960967660399327","2.00037943530741","3.0387295024887","1.03079654955443","0.0457429497070157","0.0493046621867789","0.0335133366275364"
"aipw","0.985581791691502","2.00919516621418","3.02857946081696","1.03058320220517","0.0461854093381363","0.0516187425220876","0.034214741653175"
"aipw-eta1","0.993737036413684","2.00583603748906","3.03489678249363","1.03007693587196","0.0471229647525935","0.0523660962852145","0.034834419669988"
"aipw-w","0.749532818161969","2.03171023462682","3.0859530157186","1.06031127834249","0.0646414669350247","0.0704478125099068","0.043393759120979"
"aipw-eta1-w","0.86042820216711","2.0278482686887","3.09836456386053","1.04026643232952","0.0652646296791433","0.0718400617755712","0.0434663134087367"
"aipw-lambda","1.00184095366262","2.00467747323945","3.04072291360822","1.02980116729827","0.0458002885257865","0.0512915498317312","0.0339261889454487"
"aipw-lambda-w","0.925958657605919","2.01523015551557","3.09415408065239","1.03346848957337","0.0598387832904245","0.0688667533771785","0.0401291557799472"
"mle","0.983928804729399","1.96788625290549","3.01090402773873","1.0161648827322","0.0405804237423707","0.0443049605928915","0.0304774771288758"
"mle-w","0.152357817054172","1.64073997496343","2.7639730391728","1.72120871776888","0.0831016464245044","0.0752483081169504","0.0693644237410432"
