"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.992237723174037","2.17325187884519","2.97517544872672","0.96322306358485","0.0973594855944614","0.128223767373864","0.0649034599733064"
"naive","-0.128976306477441","1.58436373885572","2.1262355115633","2.59039305366222","0.21137011710277","0.350766951249332","0.260385705578202"
"cc","0.875934356172642","2.14473014620639","3.03048287184274","0.982538893521275","0.144390956685595","0.182012139053299","0.0919305730441906"
"ipw","0.869521640049227","2.14267676501252","3.04604681613922","0.98284006802078","0.1446054299768","0.19444686700311","0.0954734664554337"
"ipw-w","0.83277715802054","2.06961164773218","2.99795843728081","0.986150277577282","0.142678695366687","0.157145334256662","0.0819882720144518"
"ipw-yz","0.804024179739244","2.16906179051567","3.06280208159735","0.985540616826208","0.141071475412659","0.194194264163854","0.0936504698731617"
"acc","0.876230603241462","2.11895827424836","2.98728896100273","0.984364133461197","0.13740054851558","0.173889458802154","0.0890746171438876"
"acc-eta1","0.903313544439848","2.07794073798138","2.90807227024464","0.996664296160674","0.143328802011041","0.17176150768801","0.105527121264012"
"acc-w","0.834917945034949","2.10855175647519","3.00643588628665","0.984410314443753","0.157184774955563","0.208971541668739","0.114128402092469"
"acc-eta1-w","0.770243581121014","2.01241863156002","2.91211435051482","1.00632141113946","0.206124283703832","0.31051068288926","0.204407113684194"
"acc-lambda","0.862420388806014","2.14086138215698","2.99199841197276","0.984441971969549","0.137720640432789","0.173634764310357","0.0898819794841246"
"acc-lambda-w","0.824874709990577","2.15149447038806","3.02439235317789","0.98403611842005","0.140312487592822","0.179326909854812","0.0906907931678601"
"macc","0.866487016340569","2.11680251001965","2.98586808648188","0.984648522241038","0.137164765242812","0.175852959298278","0.090017334234342"
"macc-eta1","0.896726165260798","2.08280968543884","2.91368868147305","0.995477896169011","0.141698242914145","0.173888474639254","0.103735826791882"
"macc-w","0.760568385076385","2.09307334238131","2.98276078141377","0.993189426081515","0.158186319117229","0.206499046413028","0.112227955948466"
"macc-eta1-w","0.770243581121014","2.01241863156002","2.91211435051482","1.00632141113946","0.206124283703832","0.31051068288926","0.204407113684194"
"macc-lambda","0.867378077821466","2.13455160250485","2.98598786754813","0.984793976342434","0.136418214999865","0.171780243587041","0.0890595302295678"
"macc-lambda-w","0.828676463739226","2.15815921079879","3.04396075267651","0.983681347572549","0.14482490680499","0.185028934108963","0.0909477857618749"
"aipw","0.85365055365776","2.09182672112244","2.95617548532329","0.988635535619277","0.134741303030448","0.188592524827989","0.0931605168879224"
"aipw-eta1","0.868500995367755","2.09635728617106","2.9559256232265","0.988143672764987","0.134317439070357","0.185382910354286","0.0915827098399852"
"aipw-w","0.633266163292646","1.98718572751546","2.9358479023707","1.03043710315438","0.176852449292459","0.211535513226405","0.119251861106966"
"aipw-eta1-w","0.747174317147065","1.99207702521402","2.94506072242281","1.00490893061823","0.178809957276754","0.220712259512326","0.126543324841202"
"aipw-lambda","0.871890315557799","2.13533311244513","2.98530783016197","0.984792880443986","0.134712939152078","0.184280457979963","0.0888896914911337"
"aipw-lambda-w","0.763437708129376","2.07774327577483","3.01605674417582","0.991074659183878","0.140960440704612","0.157868456580814","0.0794958359510246"
"mle","0.968535057557733","2.1346407214418","2.98802304806754","0.951159533738791","0.126439797397758","0.165157283457943","0.0834117759967016"
"mle-w","0.557126775107327","2.10417286198737","3.00328173249697","1.13193360065502","0.156944304540163","0.178969757797807","0.0987294695826951"
