"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.052130063509","1.898986841884","3.12258932290599","1.11658498682047","0.111226582036174","0.111825207497506","0.0943423362310806"
"naive","-0.612452772866148","1.45723939109969","1.56313320255426","2.97108779107538","0.30910633279828","0.276105223793902","0.168374701296325"
"cc","1.04836321375056","1.81710320954612","3.18027883772502","0.919392528123462","0.154018858376838","0.128224546239603","0.146510970874057"
"ipw","1.05834392131092","1.8172977414794","3.21129944940579","0.920195476325427","0.152060576999161","0.13162451925415","0.147248082488322"
"ipw-w","1.00544252703871","1.74059863091897","3.00678969237111","0.943328251712112","0.148290412392076","0.126755197915868","0.14809577320709"
"ipw-yz","1.00552477309151","1.82064631701437","3.20989675330409","0.920689471777467","0.152438675628895","0.132343165517112","0.150345477549697"
"acc","0.991048543485411","1.84469226755172","3.23640530072199","0.922416751349722","0.147548759904587","0.130808683105215","0.127216303915627"
"acc-eta1","0.935556055536451","1.87465320399968","3.28619030800132","0.930596487058501","0.151884054634192","0.13752323817665","0.124778564171825"
"acc-w","0.853851199752546","1.95340617484834","3.32466028741756","0.948815148690178","0.182651154364441","0.152058395782257","0.13140257761383"
"acc-eta1-w","0.665204546368823","2.11711369888804","3.43693180552554","1.02934279016633","0.231253334629263","0.179916326833511","0.147589868857294"
"acc-lambda","1.02012026409467","1.82483958457679","3.23030990567724","0.921178879560441","0.147810565369703","0.129614541218773","0.125443991543884"
"acc-lambda-w","1.01134037156599","1.82323726751918","3.26667538593796","0.924569848257542","0.149494308361016","0.134756310488146","0.123329879770114"
"macc","1.03210545801879","1.83316853774858","3.21968720451535","0.920418886410513","0.145922245674402","0.126751710950828","0.127886001859335"
"macc-eta1","0.934215164606252","1.87606565201766","3.29087484763025","0.931255564954788","0.150257516741626","0.136531029149784","0.125095552889215"
"macc-w","0.816826589792536","1.993805154581","3.31832826245753","0.958714002633345","0.190708860184724","0.153375419780551","0.135972810126225"
"macc-eta1-w","0.665204546368823","2.11711369888804","3.43693180552554","1.02934279016633","0.231253334629263","0.179916326833511","0.147589868857294"
"macc-lambda","1.00740591075346","1.82868589259259","3.22697802931732","0.921269425301311","0.147241638920768","0.128979754052053","0.129314560485247"
"macc-lambda-w","1.02355494777792","1.85287932305221","3.29039141618883","0.927146001159177","0.146820282569454","0.135852508683398","0.123126086232993"
"aipw","1.03757215805735","1.84500725705122","3.2541054538853","0.92294960423526","0.143664053419932","0.130571096519202","0.12807773268782"
"aipw-eta1","0.962728677516148","1.87115626364731","3.29481292083726","0.929575856231689","0.145255373665841","0.136888999064439","0.127280303755604"
"aipw-w","0.746031302945832","1.96540307169646","3.2030731951656","0.970690851580492","0.200448985364341","0.164407256106","0.146354567294883"
"aipw-eta1-w","0.77341348375424","1.91711776985372","3.21205888813214","0.958453690860253","0.199434012451679","0.174942338223957","0.155436917205956"
"aipw-lambda","1.0160010721596","1.83095960701964","3.25454387127873","0.923078768723458","0.14421814888547","0.132174676986095","0.130368880381516"
"aipw-lambda-w","0.971984554778657","1.805212632772","3.1871936055382","0.922782572007552","0.153824505678841","0.148941780986209","0.133248994466234"
"mle","1.04708774200558","1.83232866803931","3.19323902506635","0.901502246617713","0.130493016626241","0.115055439796009","0.118125578868496"
"mle-w","-0.232797812637486","1.65616349805782","2.65299423940905","2.15740880090311","0.262317089266879","0.227774344616555","0.2715146394254"
