"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.866819008501388","1.95901745660752","3.06097085678372","1.0027585725935","0.0959049280386534","0.112756726672082","0.0777138852458074"
"naive","-0.471736472830868","1.34150211697578","1.96044565302819","2.90451048762457","0.261833940632912","0.284379880900758","0.216819815397386"
"cc","0.723166622096778","1.98441996802898","3.05208250986649","0.949102294147236","0.127716303859917","0.150571399008758","0.105872825513007"
"ipw","0.712797612069351","1.98397214280105","3.08026962866316","0.950088114052421","0.129399525195234","0.148013281905978","0.105722495614653"
"ipw-w","0.713579965138418","2.13403265242467","3.21105436619965","0.98030336005274","0.128028521053571","0.141836769784678","0.125678491268574"
"ipw-yz","0.654243566821939","2.00814629164135","3.08120830902833","0.952225413950951","0.134599012637117","0.149007748930559","0.114527864457118"
"acc","0.75861563752699","1.95944033624781","3.02562499261637","0.950475359984578","0.119667428181106","0.14037151052339","0.0978418733839972"
"acc-eta1","0.809363393366687","1.90401545926384","2.96195765128117","0.961513120908196","0.117454426222589","0.140444436499632","0.097627284234067"
"acc-w","0.662894537303207","1.93909867311199","3.0296697602047","0.952443957822021","0.130543531927759","0.145441557656504","0.0973805437244916"
"acc-eta1-w","0.62147865533617","1.80036402774801","2.92250742153761","0.984010268632739","0.185653445605814","0.267524643833549","0.184017956772315"
"acc-lambda","0.775133925096644","1.90943178404021","2.98231026922197","0.956440781388681","0.118762297021815","0.140235239231619","0.095743809092694"
"acc-lambda-w","0.705926412764964","1.90562231833677","3.00820269816919","0.953560419186436","0.117611018967409","0.135686694449541","0.0932725764433243"
"macc","0.747193429396428","1.9458573376137","3.03137994975908","0.950336887804379","0.120978167248818","0.141839854188214","0.0997535396202035"
"macc-eta1","0.797032582581184","1.91355320440769","2.97413365823913","0.958419689443018","0.118430218646278","0.140500191244621","0.0988268851616078"
"macc-w","0.588078890980188","1.90924846122515","3.02385562305671","0.962026924910905","0.138551760652599","0.155610659443222","0.100058358350999"
"macc-eta1-w","0.62147865533617","1.80036402774801","2.92250742153761","0.984010268632739","0.185653445605814","0.267524643833549","0.184017956772315"
"macc-lambda","0.785293811545136","1.91108903390195","2.97858602926983","0.957286857605637","0.117139949515411","0.139770592766738","0.098718007462541"
"macc-lambda-w","0.716075519282845","1.90913105452223","3.00789070774629","0.95316459487314","0.116946110978228","0.135203550875579","0.0968246959288926"
"aipw","0.748802141502897","1.91179884304409","3.03443328057872","0.952320881593152","0.120891360812325","0.135651012617462","0.0977281494057433"
"aipw-eta1","0.763995299421649","1.93526284857269","3.02602976619513","0.95145123347866","0.120462589742113","0.134632162456076","0.0962955708846496"
"aipw-w","0.554101800406276","2.06306303213464","3.1856638967915","0.979139117258284","0.119301661580069","0.114722308430342","0.103673776537094"
"aipw-eta1-w","0.650006765454678","2.08615079848557","3.17637900354076","0.968528898225016","0.111825532362665","0.107919023772472","0.100839132444796"
"aipw-lambda","0.779805778768157","1.90028998741219","2.99951263816749","0.955633257932808","0.118609659247174","0.132722343564104","0.0946613523507805"
"aipw-lambda-w","0.695255603427687","2.06997722278988","3.18169222382432","0.967902307425881","0.100296062397781","0.101013415090732","0.0982175467448323"
"mle","0.8321623316772","1.84926495517504","3.02001626045592","0.980371139477274","0.114477093263772","0.142308586616142","0.10216971202607"
"mle-w","0.182086487184078","1.67231128830147","2.90275395016835","1.49516156948628","0.259527491532098","0.214450865694674","0.175730426486464"
