"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.06637210818718","1.93171969221109","2.93490157210149","1.00013407016872","0.100682171339861","0.113832231487643","0.0818935190334511"
"naive","-0.545821255115022","1.27432697007317","1.78105771781126","2.58422998954131","0.235676093083502","0.245732681913601","0.179227890488464"
"cc","0.900314644659276","1.8359360426758","2.79671818495683","0.883699698370361","0.135253867209763","0.138148438253651","0.122901571598415"
"ipw","0.914705039113594","1.79917569373441","2.79626450230257","0.884569082545975","0.129658208488984","0.134220367231042","0.116597174126366"
"ipw-w","1.14704817553057","1.84405364793419","2.70663665110805","0.926357108153852","0.17983778467923","0.150802204279996","0.142449249216815"
"ipw-yz","0.870951236814019","1.78273672142519","2.79697422684529","0.886507344999308","0.133758719165339","0.139999799236977","0.120883322830851"
"acc","0.913916985445675","1.83374731959401","2.8033812319945","0.883834504562562","0.133507339410878","0.135640734369971","0.10894631040197"
"acc-eta1","0.945201953549923","1.80144722870069","2.79407394164934","0.885183962332475","0.151699914283456","0.159382191153924","0.117287389811272"
"acc-w","0.84933446329882","1.82765214033428","2.84482423154216","0.887562531078765","0.141964941037246","0.145843290925879","0.107357308646827"
"acc-eta1-w","0.798582976355645","1.80153022437309","2.87281837339469","0.897730211138056","0.163952093059335","0.159431071341608","0.111963492445833"
"acc-lambda","0.909021068202428","1.8521618537646","2.80226180697756","0.883932714478717","0.128114663827591","0.127244195910046","0.108462784871519"
"acc-lambda-w","0.887899649998854","1.81285636942517","2.8128255589705","0.88462786323583","0.130615631408259","0.128853358520766","0.10824492684316"
"macc","0.959686852403786","1.82239330570821","2.80930597027249","0.885744874262468","0.133789743495623","0.13730190527481","0.109317131318579"
"macc-eta1","0.969064695145545","1.765214894681","2.78150867836578","0.888124667498365","0.157164667843391","0.1714517923382","0.12345774671321"
"macc-w","0.854454649012544","1.80661363849186","2.85085340968452","0.889136112855647","0.139219086878203","0.141407917702379","0.105174129320298"
"macc-eta1-w","0.798582976355645","1.80153022437309","2.87281837339469","0.897730211138056","0.163952093059335","0.159431071341608","0.111963492445833"
"macc-lambda","0.897033260318147","1.83656028763836","2.81138158801341","0.883875775644852","0.128923508214726","0.125335266103383","0.107067241872719"
"macc-lambda-w","0.852652301272062","1.79771750274506","2.82822767306178","0.887957774060639","0.133186259698509","0.130728898745646","0.106853617110435"
"aipw","1.02620539833109","1.75366113832366","2.80029655605471","0.894436960469082","0.135133696463404","0.138046934488719","0.10600471201257"
"aipw-eta1","0.967198049141678","1.74697245956665","2.78784773761467","0.889609228632306","0.136216013292089","0.139876037743228","0.104118031064326"
"aipw-w","1.09362581166483","1.8051562094676","2.80590147991765","0.903696066642627","0.169934832824514","0.176916764241578","0.122907335598655"
"aipw-eta1-w","1.07195877278868","1.84051375474409","2.79124025930381","0.900550116588387","0.184253564312335","0.186762963547831","0.123995840062626"
"aipw-lambda","0.914334511950592","1.79774441470663","2.80471796023258","0.884833729188601","0.123367891413132","0.117285877425069","0.101841068203546"
"aipw-lambda-w","1.06160510260985","1.82166363465601","2.75513254875787","0.89942602699239","0.175539321142367","0.152249596167734","0.122389414390672"
"mle","0.967745589100433","1.82089997884916","2.81034631189415","0.873678725596583","0.116713178030634","0.124822000758737","0.0942170602675696"
"mle-w","0.00850879810747821","1.43011488691042","2.54754843120488","1.69106898961753","0.220062599809434","0.207560672084461","0.14989012008751"
