"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.93946500863706","1.92609379822419","2.90397965129997","0.982175155731247","0.0971176293898058","0.107060839282001","0.082900035646171"
"naive","-0.228860414275731","1.33102684467428","1.53443034381466","2.79752294358217","0.250856796706236","0.340312388733482","0.22475950179327"
"cc","1.03674605055158","1.9633039438165","2.89286398060445","1.02115708381355","0.141922504187771","0.202969119264019","0.12703542662972"
"ipw","1.05755644917916","1.93221672881854","2.90845563499035","1.02218894297649","0.142465826325525","0.219210588919828","0.138043134898761"
"ipw-w","1.03607688201717","1.80017006150179","2.76825832020972","1.03522386867749","0.152578126306148","0.204345150789498","0.134099758922002"
"ipw-yz","0.984961823007791","1.981390431945","2.93631889179114","1.02380532254004","0.140862674568457","0.210545037933019","0.138487074103533"
"acc","1.02838260987234","2.02645112831196","2.8899696263857","1.0227428218633","0.138515123199065","0.198469860214252","0.117112906741427"
"acc-eta1","1.00911027131103","2.09773845957031","2.90016102301001","1.02768081940165","0.142133487680433","0.198305033007833","0.111238196369218"
"acc-w","0.888143076864856","2.18241543311838","2.89781769800033","1.04854520347499","0.169133143087053","0.254133869705885","0.136106228337334"
"acc-eta1-w","0.724288979099136","2.38479203428654","2.89870980769043","1.12688751991599","0.216850217447213","0.296836553675582","0.184498204425602"
"acc-lambda","1.04332181591733","1.98025405446388","2.90891259812552","1.02139360233632","0.135838660759738","0.1894019145524","0.114279677690072"
"acc-lambda-w","0.99898477725813","1.97633822540862","2.94209137942849","1.02370950829395","0.136362476995161","0.194971203336174","0.116067735756119"
"macc","1.0173573739539","2.02328314548419","2.90017020673341","1.02248542954063","0.137971691281243","0.195934082451899","0.118384059603456"
"macc-eta1","1.00802710009923","2.10608445563426","2.91619950728136","1.0278574812965","0.14282026857951","0.19729157429165","0.111786223614753"
"macc-w","0.814742439442786","2.1825821238283","2.86191816219467","1.06621986822939","0.175764083079165","0.254393655164202","0.143469795584893"
"macc-eta1-w","0.724288979099136","2.38479203428654","2.89870980769043","1.12688751991599","0.216850217447213","0.296836553675582","0.184498204425602"
"macc-lambda","1.02297524690084","2.02357718364749","2.93007502224538","1.02273817993599","0.134289541915511","0.185808374675956","0.111546998244658"
"macc-lambda-w","1.00654699987332","1.99423712856666","2.98969686377838","1.0288558731163","0.138192422905217","0.189985118507586","0.116484578104891"
"aipw","1.01117858966662","2.04384074290502","2.93437703013209","1.02375851994353","0.13976510828129","0.204264302252475","0.123987960885854"
"aipw-eta1","1.03220519854354","2.05879199909884","2.92762699412667","1.02400607144779","0.143138551165235","0.209631875048443","0.122735394902498"
"aipw-w","0.692321740585511","2.09488187910588","2.8599321634878","1.0869868385488","0.189506747649132","0.283047477344006","0.125590041163558"
"aipw-eta1-w","0.788162512122946","2.10392158736165","2.8741675217714","1.05964735979631","0.185649057798357","0.290838575019249","0.127378103435768"
"aipw-lambda","1.04309264096728","2.00836186217211","2.95316916274491","1.02394574101247","0.135835896803806","0.200316041530534","0.12110213877522"
"aipw-lambda-w","1.02940950005424","1.83760284874278","2.92169891005436","1.02939864393031","0.151166597588106","0.175121416143008","0.117997947773138"
"mle","1.00562378191212","2.07059686709335","2.89753608909368","1.02577470501537","0.126127230171173","0.17772953206764","0.106458293649757"
"mle-w","0.132484738269361","1.74251347607643","2.46637827631299","1.92307804824065","0.266888843344965","0.296887896886528","0.316098120279605"
