"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.07623972590433","2.04485926966047","3.07387555329385","0.870694350601361","0.088602326948304","0.0972431157953657","0.0675234672227821"
"naive","-0.584499717735162","1.12187988113223","2.12520192784915","2.4663541247893","0.227127488714303","0.199388927782335","0.162921337047027"
"cc","1.01742882512306","2.00722096292508","3.07180634750249","0.977582810226957","0.144666292203548","0.166250183833103","0.102569800697656"
"ipw","1.02331393909594","2.02166619880431","3.08386549156838","0.977773672542967","0.14426078848136","0.153012489051689","0.106085828477055"
"ipw-w","1.11527081308388","2.04237239168067","3.11931762910912","0.984213754686485","0.128241007755272","0.1056946030867","0.0843168421651337"
"ipw-yz","0.96125118463427","2.02986790490682","3.08209320348631","0.979678146988966","0.149224921718388","0.163715304428834","0.108507955207147"
"acc","1.04391832258234","2.00053207867249","3.04569150437213","0.978823271641743","0.140019687288008","0.164947192859723","0.0996471045583547"
"acc-eta1","1.09136498150803","1.99991162117082","3.02345977148476","0.983624438957737","0.153539177033166","0.173928936325522","0.11055008261022"
"acc-w","0.575616735196046","1.93767811615251","2.66356934155425","1.23861051567633","0.479388013309035","0.252057330826363","0.555531399544659"
"acc-eta1-w","5.75934456718656","-0.134864675698315","-0.046777933040152","6.91683149911145","11.4149770450698","2.83959274272947","0.0782568903327275"
"acc-lambda","1.03569600705169","1.987527083748","3.04920756944978","0.978382699193917","0.139991645252344","0.165852490458365","0.100134376912968"
"acc-lambda-w","0.984496364466014","1.98887957564876","3.03723035145283","0.979297960144004","0.141739972519234","0.164828975087474","0.101246921262527"
"macc","1.05384544420825","2.01864395728124","3.06147591255307","0.978608096315704","0.140499926809953","0.166491910722523","0.0996972410936836"
"macc-eta1","1.09609034479093","2.00648239365177","3.02735952872187","0.983709188819096","0.155768990678844","0.173916302267938","0.111067884551118"
"macc-w","0.383914424981642","1.88479844936802","2.52439897361021","1.41985065404274","0.974043310386105","0.500426172804048","1.2832796486009"
"macc-eta1-w","5.75934456718656","-0.134864675698315","-0.046777933040152","6.91683149911145","11.4149770450698","2.83959274272947","0.0782568903327275"
"macc-lambda","1.03406738399799","1.99796122050532","3.05504998784654","0.978062656444224","0.141108715348053","0.165605837938042","0.0994615001721831"
"macc-lambda-w","0.987038806335103","1.9794576436892","3.03253012574422","0.979540980307178","0.143474247375842","0.168671200084399","0.105897481541947"
"aipw","1.09699210680731","2.05532909458517","3.08205327930682","0.981744393349789","0.144467842264949","0.159036889329923","0.102605036487666"
"aipw-eta1","1.08367113922966","2.02956183521628","3.05720172772308","0.980731416984885","0.146785296013889","0.157064575032668","0.10397431316299"
"aipw-w","0.703126998947004","2.08352388967775","2.99479261241807","1.04586107348372","0.200105432064748","0.177589967958128","0.0991462163561795"
"aipw-eta1-w","0.820825083782232","2.06630306365328","2.98226850222837","1.0162833685253","0.192853928470968","0.17589304362877","0.102752998235302"
"aipw-lambda","1.04334337112081","2.00910945849329","3.06077893686769","0.978134058772874","0.139396329995334","0.151821728746415","0.101408752779176"
"aipw-lambda-w","1.09059169715724","2.0141735366076","3.08477598052921","0.98038398921085","0.127850932401079","0.103256030072209","0.0829099472649885"
"mle","1.0258899034837","2.02827174232884","3.09746017249769","0.966325633408536","0.129703036450289","0.147456900686074","0.0978798548603866"
"mle-w","0.0578749804006599","1.48768031961646","2.72907357515119","1.75655861797239","0.239281175973525","0.220688509449835","0.198586418029332"
