"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.01714258895047","2.13363074408024","3.09156232920502","0.980901575503841","0.0990769357047781","0.101696849863437","0.0921228466932069"
"naive","-0.528983507227371","2.06104034740191","1.78015330676427","3.00672768813449","0.309984838627561","0.27753223818684","0.246163219034659"
"cc","1.01951125173949","2.19354451763981","3.17078142506455","1.01876730563633","0.145635393405839","0.143716335163363","0.123799274095845"
"ipw","1.02485981797411","2.20704149909703","3.1975273923256","1.01931593881183","0.138237593632381","0.132836908966351","0.109410355584439"
"ipw-w","0.980495232182578","2.35387272131738","3.30346450921065","1.03579486900263","0.174288190738697","0.148876752141138","0.134585414175966"
"ipw-yz","0.968500873216246","2.20930547359118","3.18766337248627","1.0200807028368","0.134957711701775","0.133039514835315","0.107408036539184"
"acc","0.990730446957539","2.18799160346488","3.13724800627759","1.02009655456221","0.142374229857132","0.143868516135018","0.12406077179333"
"acc-eta1","0.959224762110733","2.17393173757599","3.13494407337017","1.02176545951773","0.15256347583405","0.15452267815076","0.134315613531176"
"acc-w","0.941639407790286","2.16880207311386","3.01563536281146","1.04100786551281","0.158842180641521","0.157880987304819","0.168497560236631"
"acc-eta1-w","0.866729941921791","2.1638627121301","2.92779468682059","1.07724656933883","0.214535491529099","0.210833943888349","0.323117661815144"
"acc-lambda","0.977526989453493","2.19660882080635","3.14614655675329","1.02017254597646","0.142803124492619","0.140777896947923","0.121854722683359"
"acc-lambda-w","0.948493624421868","2.18048815527472","3.11223049037546","1.02407621996166","0.1433119175336","0.1406731544665","0.120127026841745"
"macc","0.990111974991713","2.16081315744902","3.13175968838112","1.02063358666407","0.139804537580756","0.141910324401203","0.121371282671457"
"macc-eta1","0.95637557988168","2.1724271180584","3.13597491031478","1.02192983974382","0.149586135285935","0.151817215549899","0.131350974014145"
"macc-w","0.892829367234563","2.12945957644033","3.00193491666241","1.04899901715889","0.166860029641359","0.166752300705487","0.189024013667365"
"macc-eta1-w","0.866729941921791","2.1638627121301","2.92779468682059","1.07724656933883","0.214535491529099","0.210833943888349","0.323117661815144"
"macc-lambda","0.980982260857829","2.19366551052795","3.15922503131202","1.01960871620259","0.142045473374183","0.141079151328574","0.120560670166395"
"macc-lambda-w","0.98877558751943","2.18060512619617","3.11383579826427","1.02180771505688","0.144267485636522","0.140493487022793","0.120656843847381"
"aipw","0.971349174524164","2.14267040902805","3.15724915421751","1.02182512156175","0.133988443997597","0.133905756351127","0.108763770173169"
"aipw-eta1","0.968958106246105","2.18500197499988","3.16312827228743","1.02018453831933","0.137177602740636","0.136252419383403","0.112031031446422"
"aipw-w","0.800938434380115","2.27744420539406","3.20547694485009","1.04083182929046","0.19155296272721","0.164284183637985","0.103575489324246"
"aipw-eta1-w","0.865812395010019","2.33027597916793","3.21176385954185","1.03418940716301","0.186642974005807","0.162792915556152","0.112480441953293"
"aipw-lambda","0.990150605356282","2.20768586476394","3.18802196137977","1.01931997811041","0.134536237488087","0.130305840076188","0.106156790804607"
"aipw-lambda-w","0.912272549904504","2.27399669147209","3.18134980844024","1.02564433575759","0.155907299515095","0.124722431018433","0.10073008404882"
"mle","0.967908946223893","2.17826313099779","3.11395531609028","1.00760890667549","0.127341527931304","0.125500171009711","0.116368093867975"
"mle-w","0.184395524940073","2.24117529609424","2.94976417430193","1.56922730014647","0.229756770576173","0.178701190858426","0.188703277551966"
