"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.17299927107596","2.16625681405473","3.0896891290821","0.919102958010999","0.0942680282193855","0.0974753460490031","0.0700750322352941"
"naive","-0.374585469210997","1.60929900232152","1.73199151328175","2.73546596655959","0.242014555231675","0.254036094883806","0.213871422781979"
"cc","1.20992890567402","2.21945338644128","3.20500205392086","0.810563006374389","0.130360500549433","0.119610069743926","0.0953832508277464"
"ipw","1.21078239330809","2.23573412900418","3.19419693817764","0.810907502201959","0.132374967829859","0.124121573314615","0.102286796668063"
"ipw-w","1.23525927105994","2.16637708919756","3.20406383131581","0.81292840276111","0.120526020133185","0.109252984949205","0.0965149087665413"
"ipw-yz","1.16501760543075","2.2236231759527","3.19900203543988","0.811923727735936","0.135096624440676","0.126921575707734","0.102006255616059"
"acc","1.20646839715262","2.2206640760152","3.20604409477694","0.81057285535653","0.126190556764906","0.117351023956482","0.0911309400759862"
"acc-eta1","1.18769377325399","2.21674313549005","3.20375843657084","0.810854511735078","0.127239659821094","0.119993170986953","0.0920329180587638"
"acc-w","1.21122229354326","2.24290274229162","3.2421901826764","0.811791748210496","0.131393619832403","0.127436847446124","0.0938545211537806"
"acc-eta1-w","1.17279124365024","2.27423733484816","3.28244996034068","0.817430293079148","0.140102437732015","0.14212264427375","0.100312645205422"
"acc-lambda","1.20667895398022","2.22405605170844","3.20341213963773","0.810592057741568","0.12732535117457","0.118039667188259","0.0908237817676102"
"acc-lambda-w","1.17780302772369","2.21766533961598","3.18770371736934","0.811470136122363","0.127932253824717","0.118056286174262","0.0913270727578249"
"macc","1.21633484584741","2.24095021017706","3.2106705535692","0.810782267070836","0.126641130992828","0.117914621093903","0.0909558113558267"
"macc-eta1","1.18455264475315","2.21547829583252","3.20366385329276","0.810938829175397","0.127737616228927","0.120785615728141","0.0918866381738734"
"macc-w","1.19401150197176","2.28100781217795","3.24011115787649","0.813301306349239","0.130619406519129","0.127465929549408","0.0927226223930324"
"macc-eta1-w","1.17279124365024","2.27423733484816","3.28244996034068","0.817430293079148","0.140102437732015","0.14212264427375","0.100312645205422"
"macc-lambda","1.19938516089598","2.22026652311957","3.20269557775903","0.810641030229224","0.127480879499067","0.118561594294656","0.0896523451189987"
"macc-lambda-w","1.21768792887495","2.21371008500415","3.21334645522962","0.810724082824905","0.129691146669156","0.119392624010504","0.0903005305782916"
"aipw","1.20843095238636","2.2680543092526","3.1946561848267","0.812268903777432","0.129739988190648","0.12483913845949","0.0958676663374788"
"aipw-eta1","1.18437878187033","2.22785501377471","3.18551438007354","0.811526424562572","0.129361250415458","0.124940502311155","0.0960136380921096"
"aipw-w","1.1921860100184","2.24405871467887","3.26315666329776","0.813805634977515","0.126961152775721","0.126387592508952","0.097840134133726"
"aipw-eta1-w","1.21179181150129","2.19520408479386","3.26694656894917","0.815355397966917","0.127073055753766","0.125969620980798","0.0986272794868457"
"aipw-lambda","1.19983661147542","2.23645871729205","3.18778063544652","0.811273175124954","0.129529992466044","0.123442542437757","0.0949457664862113"
"aipw-lambda-w","1.25059706576789","2.13745924443404","3.2057904457287","0.816397057107051","0.118882150406757","0.108423285212313","0.0887939420181667"
"mle","1.2316679164722","2.23511046892424","3.20361462111201","0.817541869362087","0.116835719998345","0.10709700376408","0.0916856485372969"
"mle-w","0.236501817041998","1.74515556864322","2.79417731435345","1.66655015081704","0.302483639044702","0.210289080509916","0.317601065674598"
