"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.13402206192193","1.79531481102792","2.73871028677559","0.954421500620532","0.0945602388129031","0.101350843656334","0.0760368166458624"
"naive","0.198527435429611","1.48187032010924","1.97329779693765","2.22426819238515","0.186288498943446","0.252753965308071","0.180233819287783"
"cc","1.04324731208602","1.83654250071117","2.74847007182921","1.00913848046842","0.130246931746637","0.131235615059697","0.0987763823192136"
"ipw","1.019305969807","1.84900920194341","2.79914706351026","1.01164148577758","0.128297416561096","0.131304502701136","0.101053679648659"
"ipw-w","0.888565871294954","1.94262539669429","2.71851353085657","1.03398656359245","0.152998279715503","0.125166078798327","0.108486248309092"
"ipw-yz","0.962232539926311","1.8579490841922","2.78342511683539","1.01348847874499","0.12698270856344","0.129238944480971","0.0978680681368931"
"acc","1.07696486306458","1.77691530853001","2.69806688202362","1.01310748600975","0.121704940656719","0.121412368476576","0.0903278517432021"
"acc-eta1","1.16125756533112","1.66696195200041","2.57541758251382","1.04945882327078","0.145731872437361","0.129429446951461","0.145197627519752"
"acc-w","0.992498409282868","1.81414135249265","2.69948639063164","1.01261287872594","0.160397572281566","0.147201770219938","0.145923091489124"
"acc-eta1-w","0.875533097919036","1.75532535749184","2.68702751867033","1.02694971860835","0.274050459175265","0.198254808370687","0.257471894607458"
"acc-lambda","1.0723220499326","1.69363092183041","2.67252278687819","1.02313812118309","0.122289839413275","0.117335713996613","0.0917965859775657"
"acc-lambda-w","0.99664561377586","1.76125383173255","2.73528386173405","1.01289626806663","0.126366097113329","0.128156953372374","0.0965066105874019"
"macc","1.0618781977142","1.78072563756355","2.70676445593583","1.01192204033127","0.121312392804585","0.120592800573791","0.0912155590919395"
"macc-eta1","1.1859761119771","1.65415056859528","2.54938475253925","1.06117638982399","0.157193374420215","0.136623316478952","0.169601300230002"
"macc-w","0.828540601308883","1.76181902677781","2.69140978906909","1.03467562628288","0.180622725184688","0.156539716449837","0.16496374040596"
"macc-eta1-w","0.875533097919036","1.75532535749184","2.68702751867033","1.02694971860835","0.274050459175265","0.198254808370687","0.257471894607458"
"macc-lambda","1.08156717402415","1.70761055483232","2.68135038201544","1.02103525608625","0.123551997252557","0.117192749198965","0.0930230064969432"
"macc-lambda-w","1.01459171334171","1.80715966288016","2.7470978668938","1.00992274905817","0.131319781481552","0.140377363126019","0.101136107234927"
"aipw","1.0578324920197","1.74995851534382","2.72927321725596","1.01372773258935","0.122363822427008","0.115853665439064","0.090555834657062"
"aipw-eta1","1.09456449612168","1.73634584995956","2.70618895035","1.01711728085014","0.123255832644351","0.114942993739697","0.0884410103168898"
"aipw-w","0.547970705399057","1.9314996841566","2.76360805174762","1.135899133414","0.204752742405924","0.161010609625548","0.130804059298176"
"aipw-eta1-w","0.762783170278422","1.95445829181798","2.73376368210218","1.06330600925457","0.186524850179516","0.151417846443591","0.125466191045129"
"aipw-lambda","1.05760037805098","1.70613741164895","2.71082492878293","1.01920187004167","0.120161373692063","0.11364584997879","0.0862581013311271"
"aipw-lambda-w","0.823775659032357","1.93619927045293","2.76537410872213","1.04189047935483","0.148538295428467","0.130064729832481","0.0986277511292565"
"mle","1.15962688329268","1.79225142844772","2.72067704139533","1.01267067135519","0.117111673863063","0.121946899411573","0.0928257695512407"
"mle-w","0.79440166831085","1.693937535115","2.64626386774591","1.14690399828465","0.134351100335685","0.143551673581137","0.102749325063078"
