"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.811042081835459","1.96463613645107","2.93423352668388","1.0505361887396","0.10510454660536","0.102944966337469","0.0844746501260891"
"naive","-0.360539235977331","1.61319346787664","1.53218902160949","2.92872259366798","0.263154114655478","0.310564300795252","0.20433048849199"
"cc","0.597260045943726","2.12402848526921","2.99949208011937","0.940057209070372","0.138215878542795","0.135125603240823","0.0984028956071674"
"ipw","0.556529142961375","2.15591820228831","2.98451216065501","0.941712441487796","0.143808911763343","0.138562564088025","0.106363137855201"
"ipw-w","0.661089867818579","2.10795841280082","2.96855000061895","0.94284651975206","0.167725371743061","0.168583212553362","0.108395122284834"
"ipw-yz","0.497474355498353","2.16240460051324","2.98101667645605","0.946008351293427","0.14497438951659","0.139252898532208","0.110893061942928"
"acc","0.64720041662377","2.09021165294687","2.98201030820865","0.94163149748941","0.126627945254973","0.122356973223192","0.086740512427756"
"acc-eta1","0.698474321588851","2.06724446988893","2.99091289009144","0.945820485088059","0.12992804105108","0.121882730552948","0.0814732522391284"
"acc-w","0.537194475161207","2.10828645541531","2.97235018128726","0.942791801699124","0.139827908518546","0.119767876168274","0.0911961307425997"
"acc-eta1-w","0.472392249555871","2.06884010530921","2.98922379477298","0.951389378181757","0.171720538961543","0.138739781943464","0.114719224543507"
"acc-lambda","0.654224299348258","2.07265511043257","2.98681044042704","0.9424198923344","0.126526170155467","0.124051985182888","0.0810303262506679"
"acc-lambda-w","0.552443586320118","2.14365475268078","2.96683307015647","0.942552728890487","0.1254511621733","0.117099746440361","0.0833666419313203"
"macc","0.647287247614665","2.07398411781439","2.99520698775336","0.942146243384136","0.129342764372663","0.126176508934811","0.0875120144842281"
"macc-eta1","0.68918805888048","2.07613196991965","2.99320534339758","0.944716453546772","0.129931988654784","0.122438692570254","0.0823309077953668"
"macc-w","0.475871020393998","2.08498686193335","2.97411186166993","0.949829585695708","0.142757760521541","0.122085199327215","0.093711761411172"
"macc-eta1-w","0.472392249555871","2.06884010530921","2.98922379477298","0.951389378181757","0.171720538961543","0.138739781943464","0.114719224543507"
"macc-lambda","0.656062427082084","2.08968359252829","3.00520785348261","0.942243887047337","0.126087295434973","0.120556084375058","0.0804092335047977"
"macc-lambda-w","0.587198211429299","2.08420547670816","2.98663337153664","0.940983871734776","0.130247082557619","0.121852953538346","0.0886090401289776"
"aipw","0.646657136995691","2.07769453862155","3.01194221944048","0.942535098706002","0.13511743937972","0.132638563330218","0.0918939150438485"
"aipw-eta1","0.64247671571041","2.11409745408778","2.99088322268839","0.941129721171734","0.13066967898911","0.125016673291729","0.0890666337047851"
"aipw-w","0.471181695531955","2.03723337704571","3.00538382033088","0.95561933893979","0.185439369643443","0.154288593949674","0.0867102427282804"
"aipw-eta1-w","0.567850783853635","2.07036467002162","2.98195667961638","0.942292883348264","0.18383402307609","0.146793159452495","0.0815978518567467"
"aipw-lambda","0.623721125872276","2.11972334836178","2.99213984883964","0.940453884737703","0.130245323368326","0.124684786064649","0.0877161662310554"
"aipw-lambda-w","0.661880687213175","2.09811054149061","2.98263221355396","0.942328646899523","0.152105972356497","0.143597023654108","0.0820483764221044"
"mle","0.70361018130622","2.08947637354443","2.98907104478783","0.955428848634194","0.122092433491032","0.12166308549664","0.0896328236933194"
"mle-w","0.180444276894415","2.05727366799916","2.86295449888181","1.25425456372627","0.199510938860523","0.157019776826673","0.155283993873282"
