"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.894964110898215","1.93305327250398","2.90640469546567","1.07056785875321","0.109612297552671","0.0883817495877131","0.0775920243428901"
"naive","-0.550603610212242","1.49204750872016","1.98045197535655","2.65887938299493","0.227896994631362","0.241980859882931","0.17706143093179"
"cc","0.751413501641878","1.87785770967467","2.83992861005983","1.05151711504839","0.14931789813012","0.125509880124199","0.105068796713873"
"ipw","0.757832106695049","1.89235167017602","2.81406005736121","1.05251410935157","0.151925243570958","0.126107206668626","0.0989185632849503"
"ipw-w","0.849378365197052","1.95786014718499","2.81859229304445","1.05970898504212","0.12600080031119","0.11252348478542","0.0905791420422389"
"ipw-yz","0.680158772573585","1.87700196336351","2.8074048004175","1.05507163582186","0.15768844999567","0.13248385432592","0.101334053935111"
"acc","0.758582478812319","1.83990647576127","2.88302352602378","1.05510541062727","0.145997661305319","0.125781178487832","0.0998898184004176"
"acc-eta1","0.732636554600528","1.82211513199949","2.93652004687863","1.06545207731574","0.158312295115446","0.137124726071099","0.111064807474836"
"acc-w","0.638313605941023","1.69918390361606","2.86447549075756","1.0741880899043","0.165447541022005","0.159125590949029","0.11244303966055"
"acc-eta1-w","0.477466312684396","1.54134406466193","2.89027716999612","1.14162860895923","0.221691680080662","0.309781240955592","0.161984245707012"
"acc-lambda","0.774824030837319","1.85779791562563","2.87241494071622","1.05349976441522","0.144350179734707","0.12273523047796","0.0981577136504587"
"acc-lambda-w","0.720274901760543","1.80830820142389","2.82641620028327","1.05388079129772","0.14458832506921","0.121165818512341","0.0975411740319546"
"macc","0.753006738745345","1.84884818451509","2.88536462175556","1.05477915707089","0.14691162445686","0.12492250138944","0.0991146470221242"
"macc-eta1","0.733634738739439","1.82293292666422","2.92811024325751","1.06354827725157","0.160696234402955","0.139702846000794","0.113890932101648"
"macc-w","0.562784230302784","1.68326604511633","2.85965497955896","1.08525475527736","0.173514144780491","0.184556299175583","0.11370913026838"
"macc-eta1-w","0.477466312684396","1.54134406466193","2.89027716999612","1.14162860895923","0.221691680080662","0.309781240955592","0.161984245707012"
"macc-lambda","0.773355241661741","1.85710611700612","2.86345986630333","1.05287123966262","0.145856999760915","0.123374219763202","0.0997403355714652"
"macc-lambda-w","0.718259255139674","1.79544109782749","2.82993448527586","1.05484809243721","0.150423516594983","0.122103546482539","0.101731497845751"
"aipw","0.741865011471797","1.85144033965836","2.8913474392743","1.05530239879788","0.156897541595396","0.131733105212972","0.102270083968662"
"aipw-eta1","0.748652056249397","1.83217486347756","2.88106674071597","1.05531613084898","0.15921363544096","0.136639557932527","0.106301263357792"
"aipw-w","0.625262083094619","1.8551251333997","2.90041541447352","1.06313667557186","0.142636612505893","0.119307389312088","0.109821904953567"
"aipw-eta1-w","0.709498884678309","1.85037415829271","2.89304660341615","1.05618368241671","0.14420851242193","0.12852444889009","0.11239097834797"
"aipw-lambda","0.778827417169926","1.87084376944152","2.83269039969556","1.05194046176482","0.149255678967163","0.124276351986262","0.0952760586252782"
"aipw-lambda-w","0.77492926580539","1.83654626652662","2.79646689709959","1.05367280124939","0.125965219587658","0.111952884324266","0.085945211888771"
"mle","0.807139639921676","1.82006229273703","2.86858091253705","1.09081211026239","0.136271819646772","0.116359195269413","0.0913251204866129"
"mle-w","0.141426613779331","1.56518281971357","2.7543795600794","1.52729105624067","0.211942836635583","0.180190093269493","0.132739552500201"
