"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.952041093730349","2.0586551678616","2.94671089980136","0.989588296457632","0.0993909621436594","0.0919842513182973","0.0812924683937713"
"naive","-0.228272509622418","1.6434528953894","1.67226817225559","2.73136734737215","0.270137472375746","0.278780511041684","0.193577586063248"
"cc","0.851566965456953","1.93705794124562","2.91685357810738","0.931425316263654","0.137498905758082","0.140081773792432","0.128957120288162"
"ipw","0.825362503190015","1.94370027620739","2.93067397343343","0.931872493741509","0.138954621911615","0.146577878065895","0.135248735099183"
"ipw-w","0.670999633421061","2.05511404292828","2.97772037366387","0.956125377195431","0.145221163361555","0.158969604751146","0.144508200067436"
"ipw-yz","0.773153993600764","1.95222820475296","2.93394773125351","0.934730162947333","0.138717641056356","0.147975864117836","0.134769442198303"
"acc","0.849805695689918","1.88934662938054","2.95768060206419","0.935077904101808","0.129083931572401","0.125395925379679","0.107189074422924"
"acc-eta1","0.835575115922226","1.86416966448009","3.00260730796536","0.9435903979647","0.132396019685598","0.124451895143722","0.0965421310303928"
"acc-w","0.880761764584807","1.83806804318054","2.94817505671117","0.940201534316953","0.1322843705528","0.121127956007138","0.0985896773551378"
"acc-eta1-w","0.924357940394317","1.72139632903439","2.95757362071888","0.967769401772197","0.180003003960395","0.165983383669775","0.125211643880232"
"acc-lambda","0.822001607454041","1.88283217558379","2.97499869135977","0.937369098797691","0.128211724147459","0.117599026015738","0.0993092580542783"
"acc-lambda-w","0.809140923221753","1.87617363029753","2.94341719156431","0.935182377162433","0.128424708265649","0.124175872292939","0.0977297286816147"
"macc","0.850301627900391","1.89514893028355","2.96117278377678","0.935045862424077","0.129225164157839","0.121324145009292","0.109784295261645"
"macc-eta1","0.829893467800582","1.86720985652756","3.00355286027111","0.943344642573567","0.131304081389135","0.124249964141722","0.0961449677914575"
"macc-w","0.853220657049311","1.84495313370554","2.94266586883867","0.937853951916543","0.135838204461016","0.123040905528505","0.103495167231788"
"macc-eta1-w","0.924357940394317","1.72139632903439","2.95757362071888","0.967769401772197","0.180003003960395","0.165983383669775","0.125211643880232"
"macc-lambda","0.810225556070642","1.93280851569818","2.99915194863481","0.938002946541338","0.126960165400074","0.121224881603231","0.0943813547932235"
"macc-lambda-w","0.842388100075513","1.87009312205424","2.91504658904814","0.933927325622839","0.129607956542081","0.123149267504183","0.0971684369708294"
"aipw","0.815996411667957","1.88713227067091","3.00393934745934","0.941416315162377","0.128555085798516","0.117739557083347","0.102319586538273"
"aipw-eta1","0.8089922167932","1.8744347564206","3.00323010417699","0.942520836598658","0.128486286241417","0.125446119807385","0.0972433833762043"
"aipw-w","0.641818995870294","1.89919606161107","3.02435060846618","0.960206527541294","0.154001508703656","0.154837371485539","0.120062633676406"
"aipw-eta1-w","0.689556704094577","1.87766442119163","3.03276843235137","0.955974326448587","0.145294343427142","0.147747540899824","0.112001010757037"
"aipw-lambda","0.789920309747323","1.94048791697945","3.02130558347424","0.941937704256635","0.127660222070061","0.123817343224033","0.0901809391130157"
"aipw-lambda-w","0.684233832447772","1.97922777891381","2.98014717623349","0.947556150816558","0.133914556490372","0.134505850711699","0.0986633296143357"
"mle","0.89070154469197","1.9554002588835","2.90699910922201","0.922529039842076","0.120274503771697","0.112226430675892","0.10752991304633"
"mle-w","0.141966710854624","1.82589847192154","2.66704644034956","1.57251310361188","0.235070395583894","0.18007481641054","0.189077750973786"
