"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.16749513501319","2.04982624485805","2.96367393688645","1.02682820240583","0.101305625651013","0.0877867878501037","0.0684884643083588"
"naive","0.00488785478071974","1.5615381883465","2.14890990287648","2.42493463047301","0.234124189119295","0.300408216613546","0.169013929015031"
"cc","1.11004630344223","1.99820594016329","2.96757036708447","0.97325407976246","0.128876578407243","0.129594651538117","0.0868297375682688"
"ipw","1.0989521614863","1.95397528207606","2.95461358244891","0.974095230057062","0.135973492066742","0.138769241058732","0.0899048077302971"
"ipw-w","1.03504456512311","1.966475950113","2.9264881949901","0.97862111659759","0.14057094564237","0.131865460985894","0.0819111849022967"
"ipw-yz","1.03073504614476","1.93980829539922","2.97175359725069","0.978256944375808","0.137263064048662","0.133660216056927","0.0903198273229237"
"acc","1.16707346833759","1.98470688580263","2.94474601352737","0.975244423595794","0.125032152419104","0.130820846597265","0.0837265417713583"
"acc-eta1","1.27357848603781","1.98605661950073","2.89243789385333","0.991455888892373","0.141936201357557","0.149374693047944","0.0963677422524567"
"acc-w","1.09388200250823","1.91760905670873","2.86336001289343","0.985666007647361","0.152826080182583","0.176312492632098","0.128926181980961"
"acc-eta1-w","1.18121178223291","1.77630894237257","2.59624422929433","1.11199808396387","0.322195916263879","0.459181662034742","0.53882870410677"
"acc-lambda","1.15627608112855","2.03340472515631","2.94821797154248","0.975632937875557","0.122612956274284","0.123893100525686","0.0815964313254242"
"acc-lambda-w","1.1185398867647","2.01576905700851","2.94209723930979","0.974429791530181","0.124754796744112","0.126077368665775","0.0838785314911688"
"macc","1.15404570992641","1.9834483080774","2.94979616171155","0.974438846262226","0.127907848361587","0.129722960032556","0.084534991749094"
"macc-eta1","1.28790225048637","1.9623091260305","2.88724080092887","0.993823758731052","0.151714117738177","0.158585512547501","0.10125211384545"
"macc-w","0.978336189035238","1.9176407561451","2.85298606068199","0.999245793767154","0.161707037313533","0.191245029041832","0.141316405486994"
"macc-eta1-w","1.18121178223291","1.77630894237257","2.59624422929433","1.11199808396387","0.322195916263879","0.459181662034742","0.53882870410677"
"macc-lambda","1.15922344643192","2.04753021640555","2.96121906742976","0.975804481842305","0.123105644073815","0.124016736655479","0.0809824140738882"
"macc-lambda-w","1.11883513963949","2.0393293372535","2.95219418106608","0.974604068515639","0.129188199872404","0.125505844574929","0.0862796410483855"
"aipw","1.20150462114731","1.9549727075065","2.93450770543635","0.978239472412981","0.144481843721398","0.151109090215827","0.0859949719381597"
"aipw-eta1","1.24348237505562","1.94252312903131","2.92357419230716","0.983437607828904","0.14598234472761","0.159201233954057","0.0868830611856011"
"aipw-w","0.846467810498676","1.94024158989921","2.84834918276844","1.02884001107952","0.197382976096676","0.193713617230071","0.114070929282184"
"aipw-eta1-w","1.02027121267952","1.9251216538825","2.8390389821943","0.997404639044441","0.192910319348038","0.191640985104033","0.112439524384203"
"aipw-lambda","1.15096897319637","2.02208066865044","2.95528249826454","0.974667390739696","0.129364092850628","0.12972021128018","0.0801816542438294"
"aipw-lambda-w","1.03287256376881","2.02488451418829","2.92195889859014","0.9802123974155","0.135741150611599","0.109291076018786","0.0757186697881965"
"mle","1.17882361401486","2.01940721557025","2.9923859975234","1.00903467080801","0.121484097450749","0.121245805383224","0.0800466418557631"
"mle-w","0.670306774820046","1.79970449559837","2.88742032887584","1.32876527066113","0.171503510688043","0.178860094740722","0.121060744422022"
