"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.00636112981858","1.94736378645854","3.01555093968612","0.975483031470052","0.031011215647389","0.0327795688168802","0.0239490647636787"
"naive","-0.0994685232905265","1.21090952636944","1.58009739221195","3.13085000316848","0.0884418258648026","0.103718135425762","0.0826840194980339"
"cc","1.0068667181145","1.88583428762808","3.00779171578362","0.978775096176715","0.0445676726594821","0.0460353048693014","0.033731095063462"
"ipw","1.00743333080547","1.89746432495669","2.98789562991545","0.979338979424086","0.0460220233231414","0.0469780587633492","0.035648719414059"
"ipw-w","1.00526001748265","1.97175649848842","3.01123068972124","0.982380665643131","0.0516764867766267","0.0532896560133001","0.0387335175411478"
"mle","1.03548079923576","1.89416813093303","2.99309940591025","0.968234530648624","0.0395983082833304","0.0418854266009773","0.0299039095813155"
"mle-w","1.03548079923576","1.89416813093303","2.99309940591025","0.968234530648624","0.0395983082833304","0.0418854266009773","0.0299039095813155"
