"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.970780978905164","1.97670300019155","3.00211454817865","0.988696461181652","0.0312608731133469","0.0334596728872255","0.0236003045862509"
"naive","-0.384917407996809","1.31641972250171","1.66311325694272","3.08833521823666","0.0865481986579423","0.0991122673327051","0.0733645872430586"
"cc","0.948760803604071","1.98921158459902","3.0713801576694","1.00804125840362","0.0454365348995927","0.0472619826445475","0.0325643787995173"
"ipw","0.955818611705114","1.9998450244526","3.07117898597629","1.00812450426965","0.0463541335475325","0.0455654662328451","0.0319838302390127"
"ipw-w","0.981307731321914","1.99048206018324","3.08228475744325","1.00876679949883","0.0522148954461425","0.056048988864223","0.0338652517351202"
"mle","0.977740459035019","1.98106863673965","3.03765630026324","0.994099716410874","0.0402899912517026","0.0425834513233274","0.0291112712696604"
"mle-w","0.977740459035019","1.98106863673965","3.03765630026324","0.994099716410874","0.0402899912517026","0.0425834513233274","0.0291112712696604"
