"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.976633558700828","2.01331439019643","2.98873897985504","1.01740749560067","0.032273876318111","0.0331838903537544","0.0238036149736903"
"naive","-0.573619286435092","1.41097041468773","1.63531798539303","3.20487720925935","0.0949315182952972","0.103057024473669","0.0803735001583749"
"cc","0.986177418208507","2.08524160825959","2.98020129407299","1.01954385316915","0.046621564469256","0.0497052514414176","0.0369511932078954"
"ipw","1.00143066296756","2.11039743436819","2.98293148773192","1.01995227009863","0.0486560182499236","0.053212846471842","0.0435962396819426"
"ipw-w","0.977831361371452","2.14515625678065","2.98912276083413","1.0211966868383","0.0555499364961071","0.0581300963574925","0.0403270766379308"
"mle","0.970974743069234","2.0999491897846","3.00798483092392","1.03178050184957","0.0421524265716087","0.0443091203078647","0.0324571506154647"
"mle-w","0.970974743069234","2.0999491897846","3.00798483092392","1.03178050184957","0.0421524265716087","0.0443091203078647","0.0324571506154647"
