"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.995368082166056","1.98158248334566","2.99776166508023","1.01723756791769","0.0321415994031388","0.0337594849460571","0.0241634416421061"
"naive","-0.370490709475272","1.20742931964167","1.53815744408036","3.08901001231976","0.089062240843985","0.107406428101457","0.0765497222338469"
"cc","1.00173978468212","1.90521968487273","2.99868069043056","1.06012278835236","0.0485091296419715","0.0525904371549589","0.0338075816457541"
"ipw","0.988121786314983","1.89611751419613","2.98484404148567","1.06040929663386","0.0511304378469026","0.0546328409210135","0.0363162108464168"
"ipw-w","0.985531498377731","1.80721192665459","2.95755863355812","1.06429945591048","0.0583069943600677","0.0581071748256373","0.0407115660038682"
"ipw-yz","0.844197188371008","1.91020536740967","3.00187567563081","1.07167694902458","0.0528525388628313","0.0591665101531811","0.037093121481087"
"acc","1.03774124513883","1.90296908673852","2.97905823389124","1.06090512448338","0.0459499552586841","0.049641505644944","0.0327537365932866"
"acc-eta1","1.11820315208515","1.8349441415657","2.91699551733704","1.07012146428217","0.0641331588062898","0.0769753611803215","0.0578866580964942"
"acc-w","0.882567646591009","1.91545662094658","2.99458684636949","1.06702726916381","0.0532245514510382","0.0548189839378572","0.0229093011482379"
"acc-eta1-w","0.75381186434056","1.89879482103076","3.00377620135621","1.08844817630204","0.0665331899180656","0.0758741673398866","0.0548693299065023"
"acc-lambda","1.03303362277113","1.90905516237955","2.98031317310576","1.06079486248439","0.0463884942791915","0.0498928391886492","0.0330258867937757"
"acc-lambda-w","0.911351854174311","1.89086660550028","2.97490734823709","1.06491136456803","0.0468659412616707","0.0505878830800747","0.0325874619473585"
"macc","1.03052351800847","1.90360614557992","2.97392960876881","1.06089461191279","0.0467795969183374","0.0503610290825659","0.0335139999292438"
"macc-eta1","1.12344139758961","1.79635876671198","2.89509958556412","1.07431080054191","0.0753113985915475","0.100186240440177","0.0760048230973042"
"macc-w","0.770327225792127","1.89076702240446","2.93822690932524","1.0913039702571","0.0579621182682152","0.0602207170294997","0.0479866848520964"
"macc-eta1-w","0.75381186434056","1.89879482103076","3.00377620135621","1.08844817630204","0.0665331899180656","0.0758741673398866","0.0548693299065023"
"macc-lambda","1.02055842426756","1.903820367124","2.99381205252521","1.06028811293203","0.0471006837062615","0.0518037441941197","0.033574953721696"
"macc-lambda-w","0.951627927352364","1.88381520841078","2.99541575725406","1.06149792317448","0.0481089574559924","0.0525769695761577","0.0336413992664326"
"aipw","1.03723371653242","1.85744171145007","2.93553676940992","1.06353958527513","0.0500884630646225","0.0592137653019489","0.0399558975786426"
"aipw-eta1","1.06468722467769","1.83190028068118","2.93324972355906","1.06524186467972","0.0539971499375201","0.0683992450299995","0.0435824861705255"
"aipw-w","0.630395677545431","1.80590247954597","2.95738862405464","1.12969736267289","0.0674634992078638","0.0658898335781234","0.0463784678990788"
"aipw-eta1-w","0.783605289864738","1.80994635209441","2.98146374242206","1.08614039060496","0.0649975537577624","0.0676464734470226","0.044725033165472"
"aipw-lambda","1.01417488843099","1.89275198552877","2.97623764505537","1.06054044677225","0.0487716447343322","0.0529581268470856","0.0354018326175262"
"aipw-lambda-w","0.89828601644042","1.76396506200755","2.95754611330483","1.07341373129942","0.0566954698326836","0.0561052258269948","0.0390945499197161"
"mle","0.995410756948551","1.90827336455576","2.97077109578583","1.06196217507408","0.0432836838414365","0.0458918978512905","0.0313502709938174"
"mle-w","-0.00430242776745292","1.51704288948552","2.63164768490153","1.99235123693526","0.0812710940476928","0.0915467552199093","0.086026628852131"
