"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.923517990713845","1.98531573473572","2.98195070390003","0.975210116413743","0.0309966041312149","0.0316564662887067","0.0238880838178852"
"naive","-0.368198235772707","1.29121943590505","1.57638567671623","3.2116511541704","0.0959158362499797","0.105524148944001","0.0749557982239181"
"cc","0.933831241314537","2.00066692659924","2.97254627967658","0.999760899835557","0.0468848024132076","0.0478865426763675","0.0350481813799137"
"ipw","0.933763547641906","2.02654344200508","2.982233424712","1.00008171328748","0.0475421574211272","0.0526835442467009","0.0383585289677322"
"ipw-w","0.915267436284036","1.94983490615651","2.9685310602997","1.00125171327628","0.0554255970588909","0.0573097077461278","0.0393217315859521"
"ipw-yz","0.815030986386314","2.0415098472777","2.99799064510052","1.00673558069774","0.0487379417620954","0.0547137422444575","0.0390209522950766"
"acc","0.923630569494895","1.99768848183446","2.98288392303883","0.999904255164258","0.045072742722128","0.0461940543250765","0.0324406629675188"
"acc-eta1","0.919845153758091","1.9717129328685","2.97974081344616","1.00043904817492","0.0546221765997002","0.0548227969172071","0.0423688092652316"
"acc-w","0.745985154535563","2.036332218838","3.02118415471772","1.01608033747127","0.0544400000292877","0.0535250412866825","0.038256443611539"
"acc-eta1-w","0.538696037386649","2.06064659711142","3.07233146772002","1.06968494303601","0.0654197405025302","0.0623179759687854","0.0460860688176955"
"acc-lambda","0.92157846765032","1.99172543761145","2.98324750277622","0.999998897264943","0.0451633856464185","0.0461944688482015","0.0326452263937976"
"acc-lambda-w","0.839616158052819","2.01160487370616","2.98254333502621","1.0039599031109","0.0453138734603007","0.0463997568053764","0.0328805844364435"
"macc","0.92150845834407","1.98917335032156","2.97740439797084","0.999938660420816","0.0449703184672234","0.046082095496802","0.0329319408013801"
"macc-eta1","0.917397547500344","1.97781089656737","2.98065948138595","1.00029379962218","0.0553738486033234","0.0551954003435651","0.0425311900775289"
"macc-w","0.58785274099026","2.03200349112548","2.97115017177755","1.05885854431753","0.0608509862740327","0.05730866141452","0.0441482811484411"
"macc-eta1-w","0.538696037386649","2.06064659711142","3.07233146772002","1.06968494303601","0.0654197405025302","0.0623179759687854","0.0460860688176955"
"macc-lambda","0.929278904667143","1.99160573712898","2.97560348863967","0.999835044458106","0.045692851166639","0.0466683936762272","0.0331904095067478"
"macc-lambda-w","0.858532437714167","2.03317819689442","3.0146198289013","1.00306401335354","0.0464550689559271","0.0478947010067942","0.0339888197116461"
"aipw","0.918108733862491","1.99076361642083","2.97935573074567","0.999979409378719","0.0445337024513612","0.0478757160917308","0.0336332773628599"
"aipw-eta1","0.921449860536842","2.00529789454657","2.98821557829504","0.999988584366926","0.0468614455275202","0.0499559530377906","0.0336144502409192"
"aipw-w","0.382068953013199","1.99966551970185","3.07592760059551","1.13245185651055","0.0675275007735227","0.0651601826788369","0.042471298955605"
"aipw-eta1-w","0.592144053573785","1.9877638590768","3.08411031783507","1.05563995326327","0.0636739024403899","0.0647828380553737","0.0411945858295528"
"aipw-lambda","0.929324231548944","2.01433791034212","2.98652322160368","0.99994420554767","0.0446863533560146","0.0486128264974254","0.0331574353957238"
"aipw-lambda-w","0.802051452574224","2.00087075468859","3.041955520375","1.00985473365065","0.0553072604691497","0.0588490908827632","0.0374509592806774"
"mle","0.916910859926968","1.99878465994581","2.98560823533675","1.00024620624561","0.0415777340104007","0.0429826200795026","0.0313799684843713"
"mle-w","-0.0233761994343976","1.7281464539903","2.80856424958457","1.84639422581059","0.0894892248383179","0.0871235697414109","0.078538125679256"
