"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.03098777311847","1.96683281734984","2.95110991102634","1.01443161116289","0.0320207963812466","0.0341296791666262","0.0242249538092537"
"naive","-0.253048456413433","1.26009720460273","1.36386034582264","3.26371564109574","0.0971532002623022","0.112872422268707","0.0744444486158511"
"cc","1.08189301296729","2.02106287285888","2.94852905449312","0.994758951539783","0.0469522492671463","0.0438143907592881","0.0370949964879717"
"ipw","1.06910661485871","2.00669549547681","2.95787946963013","0.995057181667348","0.0496261699704511","0.0469795323671242","0.0448120323086763"
"ipw-w","1.12678233234837","2.03464616766786","2.91706126954651","0.996524736158711","0.0666406665909726","0.056941416180213","0.0551647670898949"
"ipw-yz","0.954684484877009","2.00295758365643","2.9694903833458","1.00289210659738","0.0487653765475609","0.0470425145001758","0.0391315280119985"
"acc","1.05680379747012","2.01527486552714","2.97683524977649","0.995656014033462","0.0450057936089807","0.0436221262931524","0.0348337258436996"
"acc-eta1","1.02806211217279","2.00675878763077","2.97840843843623","0.99684312993979","0.0598949835337855","0.0564666295232036","0.066718035525453"
"acc-w","0.835798936286461","1.93860264913848","2.93452391544199","1.02962503306684","0.052740622969973","0.0567743946910832","0.0466450861133203"
"acc-eta1-w","0.613984430350964","1.89067342841542","2.94842407276427","1.10954631972957","0.0676384578715746","0.0788564438206932","0.0663975864084495"
"acc-lambda","1.05482487646839","2.01029010336199","2.97268448719121","0.995628639448482","0.0447670694862323","0.0434871504202636","0.0346808659081417"
"acc-lambda-w","0.953787832710046","1.97467467114288","2.9519575634226","1.00427989701443","0.0446250367340397","0.043288617975095","0.0345911057988027"
"macc","1.06497405751422","2.00456858389274","2.96600060584037","0.99536261911286","0.0448306474732988","0.0436766617503442","0.0344365673874272"
"macc-eta1","1.03349051318327","1.98986151682445","2.96743056901506","0.996809474544939","0.0675542468692149","0.0630667278607421","0.0814182601172487"
"macc-w","0.679703122733506","1.8495881675585","2.83632062056336","1.10372219660862","0.0638734005678409","0.0731847778740556","0.0659813157532887"
"macc-eta1-w","0.613984430350964","1.89067342841542","2.94842407276427","1.10954631972957","0.0676384578715746","0.0788564438206932","0.0663975864084495"
"macc-lambda","1.0575629889514","2.00341588337764","2.95336919225619","0.995260491704281","0.0454418627144243","0.0433294366187494","0.0360865780792534"
"macc-lambda-w","0.972157669940239","1.97500844675471","2.96763243073266","1.00219241157857","0.0451007277511213","0.0439226723797036","0.0354183738231727"
"aipw","1.04866442147319","1.96816332185429","2.94461312353293","0.99680272021084","0.0468831301700022","0.0459508221021722","0.0362088628144956"
"aipw-eta1","1.0295718768265","1.97365306390559","2.96541430133476","0.997751782118837","0.0506488863963046","0.0499566747623609","0.0444326672174673"
"aipw-w","0.523675411844198","1.94536376945589","2.98012445783221","1.14196408599047","0.0699042983234","0.069670443397524","0.0542675157927795"
"aipw-eta1-w","0.720717224156282","1.98548498516773","2.99180037643444","1.05727069110632","0.0671152569860214","0.0667137770011736","0.055385678699293"
"aipw-lambda","1.04150934689087","1.98465496734221","2.96743833463097","0.996722947590457","0.0460098621584507","0.0444624704250224","0.0329538466632668"
"aipw-lambda-w","0.876086460740177","1.90941620690952","2.97071044283479","1.02328080248484","0.0604253252630383","0.0548282184977529","0.0528719287673767"
"mle","1.06414310778697","2.01329797363648","2.95368342331398","1.00216677814015","0.0525402035213815","0.0940611964147681","0.179786590845703"
"mle-w","0.020675459031062","1.74393184618052","2.68240239863489","2.01725734148623","0.0898041133351314","0.0897474274683966","0.0943348026437998"
