"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.944400160024082","1.97321739079093","3.0062623415478","0.998543597515788","0.0315442939870715","0.0356909473728786","0.0251542509413839"
"naive","-0.474631521704474","1.1612491086352","1.58269872016026","3.16970844316891","0.0933675106523161","0.104875103221229","0.0797117517007972"
"cc","0.935128274701395","1.97953228610438","3.017878918308","1.01010094354755","0.0466123404094448","0.052344503580408","0.0378155515055783"
"ipw","0.92159236678768","1.99265059643047","3.0383344030113","1.01047155329775","0.0482079521382496","0.0536081020579326","0.0410119423473002"
"ipw-w","0.956874416906166","2.07686013713746","3.06714614331005","1.01501534486359","0.0541109105975506","0.0650453368459198","0.0433502805530645"
"ipw-yz","0.803245172719845","1.9864529348345","3.0561189072819","1.01884334071237","0.0483280805684256","0.0528446374567871","0.0399644300991376"
"acc","0.936659724214285","1.97351409057667","3.01968963872737","1.01012890847393","0.0442729351151202","0.04990434945981","0.0352020322062716"
"acc-eta1","0.931252101029532","1.9572892655434","3.02463245287635","1.010462881697","0.0493751251242795","0.0541016940983787","0.0404255995068791"
"acc-w","0.756950466780896","1.98515729648029","3.02067628831859","1.02560051873297","0.0515760179885905","0.0579525381781174","0.0434134924095593"
"acc-eta1-w","0.576711626846068","1.98984017938405","3.04404639541902","1.07041011812399","0.0631725687539951","0.0704253572341965","0.0547632080015575"
"acc-lambda","0.938653607941627","1.97464883961344","3.02051576882612","1.01013371351358","0.0444768558287705","0.0500916948307299","0.0355249282808764"
"acc-lambda-w","0.832810091016756","1.96605392023137","3.0264331491653","1.0153015758703","0.0448791688460716","0.0498099787352803","0.0352137807045871"
"macc","0.940040579388002","1.97714978926299","3.024833947834","1.01017681904005","0.0444867429913758","0.0499890096902484","0.035999124325954"
"macc-eta1","0.918788240282418","1.95577227239902","3.03397993207194","1.0108899438523","0.0493097395521465","0.0539693231618873","0.0397196317042891"
"macc-w","0.628147916710111","1.95459655998389","2.95638639838266","1.06256140960131","0.0584793015688789","0.0671669263129583","0.0544044449532404"
"macc-eta1-w","0.576711626846068","1.98984017938405","3.04404639541902","1.07041011812399","0.0631725687539951","0.0704253572341965","0.0547632080015575"
"macc-lambda","0.927713132024789","1.96896451503248","3.02385737774568","1.01023887463445","0.0448051404649854","0.0504243733084836","0.0358342898239648"
"macc-lambda-w","0.85130295585001","1.96170703770919","3.02916403363682","1.01375028993739","0.0457095206583192","0.0505309514579409","0.0362048284214647"
"aipw","0.928325570136298","1.98282664781004","3.04959314724877","1.01097356538911","0.0460524803149842","0.0506832607515377","0.0390849554852126"
"aipw-eta1","0.910380859881059","1.96900499159865","3.04748550799678","1.01128166507894","0.0474916983411248","0.0514697322890493","0.0388421340225594"
"aipw-w","0.52111007459604","2.11363085579511","3.11426769661962","1.09359598846083","0.0594985034291397","0.0643666652560432","0.04329980064291"
"aipw-eta1-w","0.673608024166025","2.11905402445037","3.13531992725997","1.05049012089383","0.056393953891074","0.0610526347767027","0.0416065490419999"
"aipw-lambda","0.912146160146608","1.97732738148338","3.04538223606845","1.01096933680762","0.0458211510139402","0.0505686243304912","0.0382466019868891"
"aipw-lambda-w","0.807958148487834","2.04441704656803","3.07790525887019","1.01983618588682","0.0519813702581012","0.0588538406506879","0.0388149519283175"
"mle","0.948756202038848","1.96418315079074","3.01951631916395","1.02579891377596","0.0420355439828249","0.0470559653779137","0.0342558449896364"
"mle-w","-0.0697620299848548","1.57171110223133","2.7253613611599","1.98315626321637","0.0850764194553355","0.0913522761512527","0.0839776877518396"
