"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.00422231136898","2.00075677287936","3.02915181384817","1.02612431273682","0.0324415221074404","0.035694186085835","0.0247854146998035"
"naive","-0.404792747261701","1.29821012123901","1.65652486729448","3.10518531419288","0.0928703695319873","0.102798472292617","0.0739357640998955"
"cc","0.947549287695523","2.00949008670124","3.03762118984462","0.986830752920361","0.0445028699190823","0.0489485290463919","0.0348353867300475"
"ipw","0.954969346548109","2.01448518796608","3.0602960622233","0.987342751761604","0.0446394572468724","0.0489104198301799","0.0354551481161943"
"ipw-w","0.906197810213269","2.04052670326839","3.06020135378407","0.988046902155105","0.0507058948924389","0.0597761482563671","0.0406489600712385"
"ipw-yz","0.844665274177908","2.01831637973828","3.07054179023354","0.992216824035251","0.0467065234041323","0.0511455960882105","0.0379326418907768"
"acc","0.948333829637374","2.03039124083835","3.05374290550304","0.987125029833644","0.0432079709922691","0.0479822281465573","0.0331632176481755"
"acc-eta1","0.933574479743326","2.06218752673761","3.08112145736479","0.98875881841399","0.047948064263335","0.0505178702072666","0.0375978419894252"
"acc-w","0.836581584881356","2.02589372474289","3.0736931293862","0.993063204716838","0.0485477352178296","0.0531893028248257","0.0397142905041005"
"acc-eta1-w","0.684566197636465","2.0617930545887","3.13774299310547","1.02246189510527","0.0585925214878898","0.0606098654818727","0.0483365975150098"
"acc-lambda","0.94794677093391","2.02555702844392","3.05110064846366","0.987021297519341","0.0434162931802179","0.0478925104563051","0.0332108941163019"
"acc-lambda-w","0.879505956368861","2.02972550070051","3.06577571059706","0.989325986272823","0.0436166465921238","0.0480589818248399","0.0333147135427345"
"macc","0.948216840632352","2.02677727425749","3.05460345603153","0.987103949164402","0.0431433185150746","0.047431149188124","0.0330801152820222"
"macc-eta1","0.92924440139618","2.0625691551052","3.08623563956738","0.989067841045882","0.0478233763691332","0.050529003198304","0.0369339245728615"
"macc-w","0.709917064783547","2.02202702909076","3.05296726610712","1.01429562181626","0.0522669752240597","0.0551756080310882","0.0444451640008886"
"macc-eta1-w","0.684566197636465","2.0617930545887","3.13774299310547","1.02246189510527","0.0585925214878898","0.0606098654818727","0.0483365975150098"
"macc-lambda","0.943301357901617","2.03405125000602","3.05660172802068","0.987220149520454","0.0434798612576328","0.0476971527400668","0.0331406943719247"
"macc-lambda-w","0.88679596606465","2.03133866866306","3.0738207209449","0.989186706868821","0.0443709036499305","0.0491056163197308","0.034117590550444"
"aipw","0.951723289008169","2.04618767210975","3.0906649902527","0.989215422269646","0.0436276740356656","0.0473587229130826","0.0326821125754169"
"aipw-eta1","0.948071790620942","2.0602925874932","3.09921471044701","0.990084956307078","0.0449986248999671","0.0489180595714886","0.0331831857343026"
"aipw-w","0.532327639567256","2.0886585243114","3.14880586401179","1.06884778387189","0.0576528082428567","0.0606008249378982","0.046261210535608"
"aipw-eta1-w","0.703402368143857","2.07964632412021","3.14326757711133","1.01888071350524","0.0555886145105871","0.0615471515370843","0.0447063514512132"
"aipw-lambda","0.946682761754187","2.0436038664752","3.08583604798527","0.988742058152757","0.0432178078415929","0.0472828354610024","0.0325250877686055"
"aipw-lambda-w","0.800352349582556","2.08220819017072","3.1239691977521","1.00077216988066","0.0498916379274363","0.0596123852652982","0.0392625758407647"
"mle","0.981180298559868","2.01466599334439","3.0389304549837","1.00653482753481","0.0409726147156994","0.0448340162003464","0.0315494600359486"
"mle-w","0.0715071142730641","1.75142675726108","2.83801394746362","1.77972683219983","0.0894709542739872","0.0824623157941048","0.0739412268545371"
