"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.06282121527352","2.00601322019751","3.00939307533886","0.997615113990997","0.0314529811157062","0.0357503779648938","0.0228593370561481"
"naive","-0.421559739885196","1.21616760252159","1.67523475215441","3.20629015036798","0.0901031286547443","0.110439042077757","0.0751344418266042"
"cc","1.05410332278829","2.02253871477516","3.03270751983118","1.01794349633965","0.046208263312877","0.0508454010526923","0.0327330290623688"
"ipw","1.03308828800745","2.0186839418912","3.03366573172692","1.01816878599621","0.0465393657873828","0.0516572779316335","0.0321803042693689"
"ipw-w","1.10455253576204","2.01690842345357","3.01795514654303","1.0192166634191","0.0556890183856189","0.0612861753238449","0.0390764700647568"
"ipw-yz","0.921597770785273","2.01307749914973","3.03982381147582","1.02649205694015","0.0478500863802079","0.0541811691367698","0.0333266786310794"
"acc","1.07212962202368","2.0288189302519","3.02328105055725","1.01822195507507","0.22374707849395","0.00756403901588684","0.154132752976273"
"acc-eta1","1.0995351179228","2.02767270995202","3.01509135625261","1.0191907913466","0.051228761614465","0.0537424538872781","0.0364602497220424"
"acc-w","0.844685440426362","2.049958942309","2.97323836591887","1.04709292863255","0.0548740940477182","0.0610634187413193","0.0487422365076028"
"acc-eta1-w","0.673247072554903","2.06030731864853","2.98183821983805","1.09511546529259","0.0690495007182142","0.073671783336263","0.0612249163334997"
"acc-lambda","1.07720627960441","2.02899239541231","3.02109384294475","1.01836455525444","0.044294295096257","0.0484179452959478","0.0310247532422921"
"acc-lambda-w","0.964341644858112","2.01174474106895","3.01863614954317","1.02239318703122","0.044862438011369","0.0491734970879526","0.0312611042002645"
"macc","1.07772316501709","2.02656177285408","3.0261227173309","1.01825678943149","0.0443597036275937","0.048226797187101","0.0309554380368308"
"macc-eta1","1.0966101811092","2.02368308869927","3.01404224191025","1.01904721685878","0.0522616156146147","0.0546046684524129","0.0374379806085076"
"macc-w","0.697411972660841","2.02047212194887","2.90810302441177","1.10410402838599","0.0646106465739159","0.0713345111134664","0.0662318594178173"
"macc-eta1-w","0.673247072554903","2.06030731864853","2.98183821983805","1.09511546529259","0.0690495007182142","0.073671783336263","0.0612249163334997"
"macc-lambda","1.06699151005129","2.02585671615955","3.02946248341663","1.01804049717828","0.0448691095061678","0.049310893809469","0.0316132540637031"
"macc-lambda-w","0.987853978020952","2.02357277821926","3.03086353517697","1.02012876754039","0.0457809110107283","0.0506548908753579","0.0323075160194143"
"aipw","1.07318792953189","2.02259232802488","3.03018286140891","1.01811838744621","0.044592013976232","0.0478859742035951","0.0304796950286529"
"aipw-eta1","1.06474161068941","2.02322080621689","3.02426302604317","1.01806115024269","0.0457235712983196","0.0498711655392499","0.030942156294782"
"aipw-w","0.625643819774982","2.07906006983693","3.02606166398579","1.10613674395948","0.0655663150120683","0.0680251931660533","0.041407242160431"
"aipw-eta1-w","0.803440422037874","2.0810098797935","3.02943380986882","1.04991014113216","0.0633939805631884","0.0665386141608277","0.0404993768033474"
"aipw-lambda","1.04927370001808","2.02138188276252","3.02812714026431","1.01798076870089","0.0441783823655541","0.048681716761328","0.0300116251158456"
"aipw-lambda-w","0.991633862250055","2.01900760839568","3.01244401790024","1.02057153041152","0.0547338990790464","0.0593732058193869","0.0358409605634539"
"mle","1.06542374297795","2.01946025291309","3.03054002231916","1.00814046253344","0.0412185408331399","0.0458584616934596","0.0287756241735947"
"mle-w","0.0673468782005237","1.63899679929248","2.77367328934819","1.89472737174364","0.087327015959955","0.0909480303738008","0.0757726341476676"
