"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.989409771429931","1.96068831262763","3.01309560280776","0.987361397557766","0.0312876911033967","0.0330846953845418","0.0243943280756766"
"naive","-0.336289784710162","1.16549477320852","1.60203674250597","3.07582780299624","0.0934287480993903","0.105866735899515","0.0762821536120814"
"cc","0.946161678373739","2.03337846264119","3.04072076800812","0.961165747001597","0.0454842314467662","0.0491056020381792","0.0347577251990027"
"ipw","0.949990406059424","2.0646873981101","3.05804747571187","0.961685749915767","0.0460080623646342","0.0495759964029612","0.0362990366747022"
"ipw-w","0.944737416563227","2.03668957741992","3.02208180762321","0.961588282923367","0.0564832184010331","0.0640881121346463","0.0430500072231875"
"ipw-yz","0.846031653737689","2.05898197436421","3.06625953869684","0.966027696647522","0.0455620228736117","0.0504075828107625","0.0343967545729826"
"acc","0.933717929908183","2.03191508683223","3.03440114274215","0.96131110974255","0.0437328950211963","0.0474573643163277","0.033165915303481"
"acc-eta1","0.92552826714492","2.01944345917454","3.02592531338199","0.961705421840146","0.0505948116537277","0.0520338393237991","0.0410449195973166"
"acc-w","0.779314459439074","2.0565276787599","3.04610732241557","0.975306541397362","0.0476404086604807","0.0498820486426955","0.037996729946949"
"acc-eta1-w","0.612169422003143","2.05971658723162","3.07512142184545","1.01454611755278","0.0536565569535426","0.0560282807421252","0.0438492862648126"
"acc-lambda","0.940716658237017","2.02631000271161","3.03357605517895","0.961244292529719","0.0439226104109103","0.0477735463226868","0.0332270147220151"
"acc-lambda-w","0.850485483430083","2.0447768933209","3.02961111095425","0.966498182480621","0.0439334805620263","0.0464668970281489","0.0327976910367262"
"macc","0.949471011310529","2.018514398025","3.03186335186574","0.961274526230938","0.0436655046825461","0.0475805131991866","0.0330260484411224"
"macc-eta1","0.92908680090696","2.02254078477846","3.02797998998934","0.96154482633147","0.0516974351968936","0.0520859694528372","0.0410965529080924"
"macc-w","0.700884779178936","2.00378862466117","2.9975665062722","0.997264898778971","0.0515386434783142","0.0541303431506281","0.0426402269113086"
"macc-eta1-w","0.612169422003143","2.05971658723162","3.07512142184545","1.01454611755278","0.0536565569535426","0.0560282807421252","0.0438492862648126"
"macc-lambda","0.942919421295919","2.0307974227964","3.03643945272023","0.961192228314614","0.0443630474928659","0.0478840739513667","0.0336093929622737"
"macc-lambda-w","0.86133604588476","2.07276354472105","3.06583180689682","0.964898758780562","0.044263870652947","0.0471047222890265","0.0335885712385459"
"aipw","0.962881180938249","2.02570986870923","3.0377840116408","0.961314645530102","0.0453769901656846","0.0487936569168858","0.0337168894067378"
"aipw-eta1","0.932869209285668","2.05260135258829","3.04297825209934","0.961405019489886","0.0476312067865556","0.0489135323440561","0.0341685851354438"
"aipw-w","0.565017980395094","2.03697443297328","3.04696789253838","1.03321500827678","0.0588971730531745","0.0637154301763739","0.0461523182585057"
"aipw-eta1-w","0.65156118631882","2.09156976707486","3.07672291694303","1.00294285994888","0.0541826455243898","0.0608301668806168","0.0443257366016833"
"aipw-lambda","0.951978211339566","2.05996397587552","3.04931187271176","0.961506160755693","0.0441485757121834","0.0472445350993824","0.0328730805304914"
"aipw-lambda-w","0.78197518697579","2.12834906997434","3.07946745423274","0.976220354201762","0.0523533184620775","0.058830556010875","0.0416352858850561"
"mle","0.967812854965343","2.00291424061984","3.01898283716684","0.973517009305576","0.0406614476509798","0.0440667611366716","0.0308810870978739"
"mle-w","0.00626922440616778","1.65810102722135","2.7427379190615","1.86901164427373","0.0818978857493475","0.0907654786966036","0.0813202096491491"
