"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.954391566714933","1.97081053559815","2.96003161000768","1.01638874485357","0.0321982840375113","0.0334718267212027","0.0231642667065756"
"naive","-0.481101006752435","1.28565379308055","1.76549368689371","3.11538497753215","0.0857208943379748","0.107614825338056","0.0725153499530037"
"cc","0.925619556174091","1.8969880971509","2.98437945889412","0.965545825248394","0.044992461092811","0.0462499702394176","0.0319396179028784"
"ipw","0.915822781157757","1.86886181091752","2.96192497836674","0.966298454113282","0.0449679033064324","0.0458686477409951","0.0326407228929866"
"ipw-w","0.911438363721821","1.83250226111831","2.97098438626128","0.967635272819165","0.055884138448121","0.0637408978904302","0.041704678197244"
"ipw-yz","0.808232661295755","1.8710755537504","2.98040104485342","0.973114859930154","0.0456023415983515","0.0456686630291851","0.0324546223427116"
"acc","0.928465609693249","1.92157756769817","2.98132038964369","0.96594404355447","0.0433243932726342","0.0445887819667217","0.0314175623765686"
"acc-eta1","0.927616145555251","1.97260738908062","2.98608577034725","0.968618081343408","0.0509449313032654","0.0502650471124945","0.0382427878491184"
"acc-w","0.770720809511702","1.92994224548823","2.95175115575698","0.982211383763986","0.0485622932964339","0.0521723868802015","0.0386391293911941"
"acc-eta1-w","0.623526061560174","1.99536228631597","2.97675050710683","1.01821367347552","0.0574966579243004","0.0600550518929099","0.0457890413834432"
"acc-lambda","0.932436410408621","1.91766063623199","2.97863560463118","0.965914659506492","0.0434215699944416","0.0446553083003531","0.031288849044617"
"acc-lambda-w","0.842553570027352","1.89527267528331","2.96172247733884","0.970352298589523","0.0433747518009427","0.0447648638206438","0.0305071450745761"
"macc","0.934063825777436","1.91077235105075","2.97990667309122","0.965741676128724","0.0435761382703602","0.0442881265976112","0.031170220270137"
"macc-eta1","0.93089628652273","1.96243582203396","2.9793162520559","0.968172179413069","0.0532290753106445","0.0519604442076627","0.0408079947972066"
"macc-w","0.667993604021692","1.914880795976","2.8945542046204","1.01762515610453","0.0536129688444944","0.0566135807436393","0.0465497542257915"
"macc-eta1-w","0.623526061560174","1.99536228631597","2.97675050710683","1.01821367347552","0.0574966579243004","0.0600550518929099","0.0457890413834432"
"macc-lambda","0.926826468180293","1.91117326220419","2.98130174862459","0.96569816497793","0.0440417025191951","0.045480274593032","0.031822867127506"
"macc-lambda-w","0.865043510499487","1.9047818370246","2.9823855668752","0.96753591926597","0.0443185915808277","0.0458751469185617","0.0308735591509238"
"aipw","0.927563357795431","1.9014647051984","2.96059332846281","0.966319515952782","0.0442827444313901","0.044877565409436","0.0328199605538584"
"aipw-eta1","0.916611804109085","1.92606082150442","2.95872666628309","0.967461971904872","0.0461758815633117","0.0482512459002457","0.0359405150562266"
"aipw-w","0.520516265432376","1.91371154339146","2.9706885737466","1.04933332080655","0.0622070568620509","0.071142322088223","0.0386479291837025"
"aipw-eta1-w","0.651762568607318","1.92515678207056","2.99923258300313","1.00275889640223","0.0595714997185956","0.0739612320220695","0.041458000138813"
"aipw-lambda","0.920420922448093","1.8903639666938","2.95596278223036","0.966507920587358","0.0433773445740262","0.0442530107231651","0.0322747027406634"
"aipw-lambda-w","0.817351094408133","1.82010004143102","2.96064577854595","0.975108767486784","0.0541284552847413","0.0631298585158267","0.0372565923949052"
"mle","0.947897438721703","1.9057058951684","2.98704863140301","0.973474525357917","0.0401804326419457","0.0413829147361684","0.0283192228215243"
"mle-w","0.0785801495096176","1.68073150554567","2.86009230394761","1.68018228093819","0.0850707662358303","0.0763144461153535","0.0607200249584338"
