"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.0011086209725","2.05198050201819","3.00352022910233","1.02739116017569","0.0324469792390711","0.0322972994693659","0.0236747725883128"
"naive","-0.326262210744586","1.42978632689042","1.67335621665363","3.1431641242238","0.0913096718065199","0.0987586067387031","0.076307818404595"
"cc","0.962210356375298","2.06459817366333","3.00901993660465","1.04147410347386","0.0487291616775514","0.0423405240074264","0.0369318611899324"
"ipw","0.970732248215161","2.06652094257127","3.02532227552756","1.04178549438758","0.0535019047978448","0.0494027452038639","0.0454379140840032"
"ipw-w","0.913428557689296","2.00742191074766","2.99975064316535","1.04418191987816","0.0604483987540091","0.048484074072201","0.0449914697063273"
"ipw-yz","0.827891675079227","2.08552802986097","3.05109118462663","1.04956215258552","0.0559554285231644","0.046384141402635","0.0450054011942646"
"acc","0.971447611291766","2.04506110495228","3.01401824274279","1.04183184912956","0.04671515428769","0.0416089006802272","0.0345745542915732"
"acc-eta1","1.01420529062251","2.02549512305634","2.98017460002122","1.04339737218663","0.0656210043663596","0.0515497160543778","0.0587348857060223"
"acc-w","0.818975409345331","2.06055328465459","3.05668846835884","1.05075709714632","0.0535207620414166","0.0494429826383386","0.0407990872952001"
"acc-eta1-w","0.692737284426335","2.08114364904394","3.09188384164123","1.07328006488633","0.0710350794058936","0.0650924596168995","0.0575076285546978"
"acc-lambda","0.972226669947676","2.05418715255036","3.00950892242547","1.04159604649167","0.0470038472234104","0.0416480772172528","0.0347368116006451"
"acc-lambda-w","0.889199435947701","2.06686672957836","3.01347295243101","1.04393515418038","0.0475248561488066","0.0419621706330474","0.0354384000990251"
"macc","0.970674211524997","2.06266360168569","3.00887326426508","1.04151136044191","0.050957462417924","0.0412074659998603","0.0349853660820395"
"macc-eta1","1.00222033202614","2.03381529865968","2.99075496533386","1.0426099217714","0.064645398900913","0.0515924040559456","0.0571189217120171"
"macc-w","0.707759930819916","2.05022198235041","3.00953863852083","1.07187348541183","0.0577121994160652","0.0531843747981864","0.0452247232654923"
"macc-eta1-w","0.692737284426335","2.08114364904394","3.09188384164123","1.07328006488633","0.0710350794058936","0.0650924596168995","0.0575076285546978"
"macc-lambda","0.973476368788378","2.05797892833819","3.00657400651415","1.0415523810773","0.0474680795828827","0.0417271419424646","0.0354730992669649"
"macc-lambda-w","0.915463965068963","2.06784021351367","3.01636367404948","1.04244607564848","0.0484451781482331","0.0425601569767797","0.0363189195165196"
"aipw","0.993315641788134","2.07713198612499","3.00904597167744","1.04199317326845","0.0495493585611688","0.0473988878038417","0.0391308578495155"
"aipw-eta1","1.0008073856238","2.04451754069804","3.0194729959192","1.04283644871882","0.0526276510851391","0.0512039348323717","0.0413144018554094"
"aipw-w","0.514938845428989","2.04430785890461","3.07175642059308","1.12687958846312","0.0692559340213024","0.0631102224665328","0.049847320176152"
"aipw-eta1-w","0.679621183982075","2.03178966622196","3.0958382241675","1.07777163458731","0.0662551662950832","0.0632707550022622","0.0491792697825395"
"aipw-lambda","0.983463557251189","2.05700149093332","3.02165179418707","1.04203083373262","0.0497265693273913","0.0477569305693035","0.0395967146909766"
"aipw-lambda-w","0.809325170162058","2.00793183068559","3.04297578285384","1.05368823689902","0.0581013798976452","0.0488145188734466","0.0420483589204126"
"mle","0.977957674751467","2.07589151320207","3.00483673811024","1.03678180317205","0.0426308416563224","0.0394823870958608","0.0326725828260768"
"mle-w","0.0925657168347129","1.78306387158365","2.88490781458747","1.71886525635305","0.0813212655462602","0.0702190520711848","0.0614941471033881"
