"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02040207230286","1.96218326099889","3.02781975883689","0.961440085802612","0.0305452834107814","0.0304711030411622","0.0216063918560863"
"naive","-0.303344733441694","1.3536851569928","1.63669560011767","3.17990343550334","0.093305569682494","0.104454466114394","0.0872770731659014"
"cc","0.987832776929113","1.97794588458942","3.03693866873384","0.961515636649084","0.0449416165579774","0.0420224683210266","0.0325933538852347"
"ipw","0.984743717657928","1.99620579654659","3.0435979230922","0.961683682932803","0.0482690869844237","0.0471885335180315","0.0363989061526337"
"ipw-w","1.01328330403021","1.94287082614796","3.03399705639856","0.962361937627101","0.0585128778233228","0.05560168465683","0.0428603437224037"
"ipw-yz","0.854262816951488","2.01399473141508","3.0781871920096","0.970356548422632","0.0509905643406169","0.0483655688965982","0.0381348747683626"
"acc","0.989711123680368","1.97084753386749","3.0313234393797","0.961553986912903","0.0425309798964356","0.040361155381937","0.0305373822883796"
"acc-eta1","0.999295292230939","1.95594878205685","3.02472889899532","0.961808830709493","0.0496184285819379","0.0425270364497741","0.0386106839009204"
"acc-w","0.827868125970762","1.99433544104002","3.044809493086","0.974193573703781","0.0484556077194745","0.0472485995183419","0.0360698988317471"
"acc-eta1-w","0.650997165396221","1.98816734973308","3.08169011165327","1.01634503286897","0.0570386374671885","0.0565217135879578","0.0428193386596827"
"acc-lambda","0.984796976429857","1.96129185326582","3.03031409580915","0.961682244609339","0.0425940270155152","0.0406410196912034","0.0307537807063533"
"acc-lambda-w","0.897418360830499","1.99247507656958","3.0511518067953","0.965460940048684","0.042981184839094","0.0410782152214733","0.0309491008684657"
"macc","0.975886031097952","1.96212242814656","3.03361806969767","0.961755170536112","0.043294156137996","0.0410885832435237","0.0312773031319235"
"macc-eta1","0.993707003538472","1.96630881311531","3.03281090982351","0.961588915723047","0.0545357227022308","0.0441090036592494","0.0411397886811985"
"macc-w","0.691285250444129","1.95159029494151","2.99741392004627","1.01154164136459","0.0533203069326897","0.053092797679169","0.0421423908010018"
"macc-eta1-w","0.650997165396221","1.98816734973308","3.08169011165327","1.01634503286897","0.0570386374671885","0.0565217135879578","0.0428193386596827"
"macc-lambda","0.991158844622224","1.973337676639","3.0338414256752","0.961531423518188","0.0439119337711418","0.0411631050254759","0.0312456212871447"
"macc-lambda-w","0.899627807491707","2.01113933243099","3.07360896247854","0.965678214304522","0.0432591347925329","0.0416159018047683","0.031154570601074"
"aipw","0.965192588182051","1.96591753963819","3.04070938932334","0.961914256204812","0.0495557182015124","0.0472688197835707","0.0361675636152376"
"aipw-eta1","0.989123537066654","1.98718971825629","3.04367844440327","0.961584786403279","0.0531959313111553","0.0485237875914538","0.0368453809289393"
"aipw-w","0.530106523961672","1.93085130415328","3.09090789417269","1.0665783894907","0.0611807379934513","0.0633609746358539","0.0425671189900452"
"aipw-eta1-w","0.722801344165597","1.96877347446225","3.0993861202717","0.997505941317614","0.059233606598705","0.0619347791130751","0.0408043377512405"
"aipw-lambda","0.987631278725218","1.99306228274929","3.04159073215838","0.961633234218364","0.0471276819065558","0.0460667965162491","0.0333114292611029"
"aipw-lambda-w","0.845654492936082","2.01948479123177","3.09433400847907","0.972114971225252","0.0541340843236736","0.0549906251886806","0.0392650625803523"
"mle","0.984568963500128","1.95069614866679","3.03501616829936","0.966048474390338","0.0403946945002618","0.0392831440684842","0.02954684584986"
"mle-w","0.184675348280606","1.78203286744448","2.93789534636478","1.66842892907618","0.0944450507863172","0.0772876906784263","0.0713888543392349"
