"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.980324331013801","2.04668405491468","3.02970023112496","0.987523698747512","0.0312161732421","0.0331356814464928","0.0242326037521621"
"naive","-0.469035800694438","1.28608458670799","1.66667184634196","3.26078060737744","0.0952512441729232","0.105731614976356","0.0754628891637645"
"cc","0.927790242389587","2.0419716888862","3.03766095723387","0.979341708865644","0.0446659184650467","0.0454783367348082","0.0343700704861442"
"ipw","0.914683381259532","1.99596341930683","3.03712982056961","0.980543228557312","0.0474913246793971","0.051135694280317","0.0383474111787828"
"ipw-w","0.909918548185161","2.01221696772188","3.05722857899352","0.980619003944026","0.0518570137934744","0.0537566549360416","0.0412276866020489"
"ipw-yz","0.801043822642424","2.01664559500355","3.05800682251918","0.987752978035843","0.0482739514060578","0.0493001426437403","0.0385707676795443"
"acc","0.952485205338836","2.03516467850613","3.02069985163558","0.979808361372133","0.042783223217722","0.0447747486803855","0.0333397255788481"
"acc-eta1","0.983268706331317","2.06667839500676","3.00600070264252","0.982232404340262","0.0559984006655055","0.0510592903381292","0.046279111868647"
"acc-w","0.815004888795508","2.05341009489742","3.04084756673839","0.985797062011621","0.0482186459187279","0.0514119951254635","0.0381969803571877"
"acc-eta1-w","0.687077792674234","2.12225147089806","3.06392479889295","1.01001463929533","0.0620837735498068","0.0640729096480168","0.0495440051472384"
"acc-lambda","0.949069935458412","2.04058727819343","3.02215131395445","0.979729249257538","0.0430260194375547","0.0446628298284618","0.0333776477833256"
"acc-lambda-w","0.849947863592414","2.03242034153862","3.03226814709241","0.982591503955646","0.0431909546387355","0.0446683977757109","0.0334710713366592"
"macc","0.951552015256991","2.03259928817506","3.02498827345237","0.979701747582539","0.0433800849913271","0.0449294730529384","0.033386246227602"
"macc-eta1","0.978844153281857","2.05618495905101","3.00793027388825","0.981524301673318","0.0557244796180487","0.0538314346108147","0.0453822463096926"
"macc-w","0.701114639580824","2.03892798572076","3.00915554328988","1.00794670507818","0.052049347516786","0.0572503123062864","0.0416497035201208"
"macc-eta1-w","0.687077792674234","2.12225147089806","3.06392479889295","1.01001463929533","0.0620837735498068","0.0640729096480168","0.0495440051472384"
"macc-lambda","0.940630153781512","2.04752452623333","3.03302810677816","0.979461326811903","0.043612920370398","0.0450937386199407","0.0336468895711642"
"macc-lambda-w","0.877013983771338","2.04615472913486","3.03289767046589","0.980780754389973","0.044156777225664","0.0452019188365276","0.0340626556504099"
"aipw","0.94572611674708","2.00804593845106","3.03185537727493","0.980033240716383","0.0464989769966308","0.0529081921832434","0.0365422346871879"
"aipw-eta1","0.95029598599149","2.01188663127989","3.02058651075078","0.980017470398986","0.0486152888850119","0.0570194644632912","0.0386670821713353"
"aipw-w","0.569425991837734","2.07331152253406","3.08928393072164","1.04025060990175","0.0555592574516153","0.0622094165554486","0.0416784966559947"
"aipw-eta1-w","0.721365883892977","2.08347523279909","3.09617070777067","1.00075249349751","0.0538090163583888","0.0592644962508528","0.0406164546622541"
"aipw-lambda","0.934766260254005","2.00950851254637","3.02534552060011","0.97985349484649","0.0449485992556068","0.0496517627188076","0.0352443990394424"
"aipw-lambda-w","0.825074538278328","2.00286979646279","3.05735773453077","0.985696766957797","0.0486406537092094","0.0521140523715907","0.0381045272426195"
"mle","0.9422661357288","2.02615989970939","3.03697483212528","0.980359129588236","0.0402767180927136","0.0414267208765131","0.0308211081648277"
"mle-w","-0.00659085472779204","1.6954059737274","2.83245886203113","1.84553405445552","0.0917308621199534","0.0822494151963286","0.0693619463684632"
