"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.939919484591971","2.03359550143101","3.00770389889485","0.98924908221469","0.031071396524391","0.0330801015585868","0.0250778785288217"
"naive","-0.330739329936739","1.33993306743007","1.70551589741665","3.14418606492667","0.0924760817279652","0.112671019743945","0.0769101789709775"
"cc","0.912790168825203","2.07874056050639","3.01775466444902","1.00533204312463","0.0451231343599493","0.0459626868206635","0.0375990935524012"
"ipw","0.900522885219863","2.07140386511684","3.03151265631053","1.00564097953069","0.0471931422421515","0.0446994295635642","0.0395594649822525"
"ipw-w","0.906961093962597","2.09152629238017","3.05066746180428","1.00631681205149","0.0493473045473762","0.0481194624041134","0.040826619759106"
"ipw-yz","0.788905370106692","2.07198444590182","3.03905821816015","1.01263816583381","0.0474200952911529","0.0451619570815947","0.0384068414058253"
"acc","0.90714814604662","2.07170180489441","3.02343267917712","1.005421582416","0.0431053926872888","0.0448236473859626","0.0360227511732332"
"acc-eta1","0.878854302105222","2.07021871526848","3.05205281458622","1.00698221760205","0.0510494556388274","0.0484940472151551","0.0399482082226227"
"acc-w","0.71498885960012","2.06119379197733","3.02407332295404","1.02464086888433","0.0498168935411861","0.0530835773116642","0.041454800813097"
"acc-eta1-w","0.50676562730042","2.05575344020862","3.07551134745769","1.08123890698849","0.0603659198863854","0.0650468444385764","0.0499319348612158"
"acc-lambda","0.903009771371446","2.06895845926247","3.0283557854694","1.00557706766305","0.043300142301932","0.0450689384355052","0.0360553435670091"
"acc-lambda-w","0.803623601553841","2.04987122827881","3.01834457915944","1.01186237456659","0.0436596509947107","0.0450931090018981","0.0359718586159894"
"macc","0.907282861786242","2.06485631310708","3.02456249807337","1.00554120182071","0.0433655612323781","0.0446391280173297","0.035968847351491"
"macc-eta1","0.872193250102586","2.06740112165184","3.05660859700383","1.00756298229788","0.0511165563899381","0.0481857790556494","0.0391398927442331"
"macc-w","0.583028692536242","2.02808327098656","2.97608576767512","1.06571870057427","0.0559009777700915","0.0594232473402756","0.047544649898846"
"macc-eta1-w","0.50676562730042","2.05575344020862","3.07551134745769","1.08123890698849","0.0603659198863854","0.0650468444385764","0.0499319348612158"
"macc-lambda","0.900241474170423","2.0726119615034","3.03295913661652","1.00566869468049","0.043902488652371","0.0450783066924464","0.0359878094893976"
"macc-lambda-w","0.814980266222701","2.0630409144544","3.04445263991371","1.01036770077315","0.0443933088692686","0.0463994028819713","0.0371024325000031"
"aipw","0.885446540261383","2.04981481388358","3.05398172149789","1.00783024140753","0.0450355047097814","0.0444531352430723","0.0367019100318758"
"aipw-eta1","0.874708858878997","2.05810595589179","3.05966797803797","1.00813112823383","0.046767445780555","0.0451578639015548","0.0368750129290576"
"aipw-w","0.440990889309738","2.07742636865141","3.11393826024318","1.10496899379664","0.053625848811169","0.0573429365568208","0.0413074752707449"
"aipw-eta1-w","0.595436722480691","2.08539730480698","3.12644919611985","1.05421008187514","0.0504408893491811","0.0556062730261341","0.0399503080786521"
"aipw-lambda","0.878440348125525","2.06367723224813","3.05582954764856","1.00748868988503","0.044695010770746","0.0436736366903646","0.0365498738112982"
"aipw-lambda-w","0.732565634473413","2.06061657584206","3.09627214952042","1.02409118777037","0.046255107390726","0.0481906356689784","0.0376293887351327"
"mle","0.923214837816166","2.03962497067736","3.01741507470334","1.00369927690629","0.0406776361172575","0.0416420666777833","0.0334817403669652"
"mle-w","0.0419020277636981","1.74510125203182","2.84391348009218","1.82352303625732","0.0878016034082751","0.0860797639182817","0.0714095471965097"
