"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.06832687805639","1.98409269460723","2.96279453837023","0.993263195305552","0.031487358674697","0.0356411849826738","0.0232818589574502"
"naive","-0.245492794997275","1.37755359311742","1.76687245704066","2.88209384891786","0.0841371237594137","0.0993589242276832","0.071733870272477"
"cc","1.06061178881147","1.9837355374539","2.98928343497446","1.01957311245561","0.0454243842471686","0.049543224520341","0.0350324546606749"
"ipw","1.0648531801394","1.96861056707769","2.98398489240364","1.01968606905005","0.0462382649879853","0.051772915807486","0.0355977777146563"
"ipw-hat","1.06455345185861","1.95631483438496","2.9799268450212","1.01993187736841","0.0474746264920071","0.0545508937283223","0.0365898126942974"
"ipw-hat2","1.07908633164704","1.98693750312388","2.97595045688805","1.0198995010315","0.0496906091808024","0.0626427025773882","0.03676317013818"
"acc-lambda","1.05807445284662","1.97465078468778","2.9779606629965","1.01970400657199","0.0443121899125538","0.0483918614340527","0.0346244513890909"
"acc-lambda-hat","1.0639946160439","1.98352155783524","2.98957538330558","1.0195790189304","0.0451328469162866","0.0494870553292737","0.0350247995990137"
"aipw-lambda","1.0625674174251","1.96029550830196","2.97382389775661","1.0199222113478","0.0448879201127399","0.0503491492904392","0.0351069075789761"
"aipw-lambda-hat","1.0680334024211","1.95684457759473","2.98121308428516","1.01992532185117","0.0471158774814194","0.0543416712101948","0.0365449162304198"
