"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.01876207069474","2.00377795654391","3.00275830674369","1.01209488246142","0.0320169912995773","0.0336303614882529","0.0256927697853686"
"naive","-0.400619639618264","1.39020864059065","1.7972958744618","2.88002130762343","0.0812197269035643","0.098244746303851","0.0691801312093482"
"cc","1.00427490015927","1.98049022592186","3.00168056835819","1.0240195653842","0.0464650486122097","0.0472702894962031","0.0368798450452699"
"ipw","1.00430229979871","1.98620644688725","3.00207260967169","1.02403589137043","0.0467894472527347","0.0466959942725145","0.0373764900116892"
"ipw-hat","1.00476291176772","1.99231330807868","2.99558892987679","1.02416738751318","0.0478970690979324","0.0481704057520207","0.0397404400614629"
"ipw-hat2","1.00527268862874","1.99299201912145","2.99485230408189","1.0241921200496","0.0478927315620494","0.0481719343816551","0.0397296892762606"
"acc-lambda","1.00727286239404","1.97264055179921","2.99262200204249","1.02410018195372","0.0447207285019212","0.0458969940153142","0.0358381753681244"
"acc-lambda-hat","1.01059102924299","1.98096043406772","3.00463417011539","1.02405054810973","0.0461221389044256","0.0472635291285702","0.0367348411407152"
"aipw-lambda","1.00699299850928","1.97840192713931","2.99255872418422","1.02409656009065","0.0449559257229866","0.0454032626969714","0.0364166851518087"
"aipw-lambda-hat","1.01324277710652","1.99213226590559","2.99929010309536","1.0241440289432","0.0473757408905289","0.0481939193380238","0.0395868405549341"
