"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.00924835178698","2.03607703247741","3.03323411760224","0.963348953129766","0.0305342128692759","0.0326594165121201","0.0233308125526137"
"naive","-0.254242249655027","1.44569825003546","1.71141265513003","2.94980904167666","0.0863931969370871","0.0923324310059443","0.0724845575911306"
"cc","0.949767721251769","2.04974620004165","3.05089331293497","1.00804611774912","0.0464166162455047","0.0484332135050692","0.034869173051742"
"ipw","0.959473592526403","2.04073481644786","3.03738735594538","1.00820878744979","0.0467080431442091","0.049673371258697","0.0354544165924568"
"ipw-hat","0.968561218908413","2.03338042981328","3.02376357166188","1.00868632910172","0.0476708043900444","0.0536293709207373","0.0368346883258735"
"ipw-hat2","0.96838866112299","2.03360040042617","3.02402349712879","1.0086740131393","0.0476656007330914","0.0536165982057413","0.0367891864007"
"acc-lambda","0.948476585419004","2.05190001499774","3.05154213410455","1.00804895335271","0.0455045107009938","0.0472812256800664","0.0342308782360482"
"acc-lambda-hat","0.962010193842954","2.05235346826159","3.05601883788634","1.00815663758891","0.0461165245035844","0.0483823410444571","0.0347488266928596"
"aipw-lambda","0.958006877936897","2.04282344160661","3.03732588669311","1.00819881245423","0.0457163239038377","0.0480604874934131","0.0347846488149835"
"aipw-lambda-hat","0.979473781464298","2.03539769158771","3.03185833846376","1.0086470260992","0.0474207973591655","0.0536288024265476","0.0366169481393749"
