"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.963270735358007","1.94664362367783","3.00769896296905","0.969044894252599","0.0306462641606055","0.030185792841465","0.0242678376271713"
"naive","-0.359963423345584","1.32310063415558","1.75398627168296","2.7993238982581","0.0807215811788502","0.0953816437918643","0.0667284403884769"
"cc","0.934007350175867","1.99259747997091","3.03229990941318","0.973636030400167","0.0433065769161917","0.0451989839509372","0.0347796559728135"
"ipw","0.935723691345045","1.99836066575158","3.026955342933","0.973697533059352","0.0432626587161577","0.04601340374897","0.0349885286167896"
"ipw-hat","0.938007599168898","2.00669270207014","3.02367693676797","0.973876079651174","0.0435816559526307","0.0475311278425159","0.0357774152774819"
"ipw-hat2","0.93809066968468","2.00697664364801","3.02357974572585","0.973883975027133","0.0435777158407075","0.0475142053246004","0.0357746341801498"
"acc-lambda","0.936363462316246","1.98905562701655","3.02300895319181","0.973711003265269","0.0422498214884703","0.0443442192723379","0.0338322671822573"
"acc-lambda-hat","0.937948909195913","1.99194555876642","3.03726506935941","0.973674297749914","0.0431187971885441","0.0451408728296095","0.0345397084997807"
"aipw-lambda","0.938427345220645","1.99379031046647","3.01688087475912","0.973884544528699","0.0421465171785247","0.0451458042032083","0.0338389284451466"
"aipw-lambda-hat","0.942642861886857","2.00764902753051","3.0300455819146","0.973806753077078","0.0433837786521114","0.0475466939842362","0.0353024880532974"
