"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.998982420784316","1.96562896023131","3.018841321811","0.966480574904103","0.0306331327142797","0.0318657479724154","0.0229274530046928"
"naive","-0.466508826131002","1.35211748347464","1.75548243585524","3.03097487387957","0.0859903825562841","0.0972853015921956","0.082677413806147"
"cc","0.976740677439822","1.98062444333337","2.9947252179356","0.970386306897289","0.0442782741393331","0.0490632484971916","0.0351237691197124"
"ipw","0.956244741253032","1.95994195755533","2.99781577495262","0.970824487918665","0.0450963441270671","0.0497145269747182","0.0347181810872419"
"ipw-hat","0.938208226515274","1.93604685834956","2.99526306315794","0.972058787672662","0.047550505377723","0.0531303677718408","0.0374470849266909"
"ipw-hat2","0.938661392946607","1.93684948521924","2.99545459183682","0.972011357745254","0.0474609987771746","0.0530137006408624","0.0374353043892015"
"acc-lambda","0.980753555717523","1.985703440858","2.99638288385923","0.970406081803772","0.0419786852446687","0.0456726492590304","0.0337884984699814"
"acc-lambda-hat","0.982000800813622","1.98246057819894","2.99938551084986","0.970424324598383","0.0439895354816412","0.0489846345054562","0.0348917458543382"
"aipw-lambda","0.960706084893761","1.96590752381826","2.99967793916643","0.970662021868589","0.0426280976075866","0.0460052963523401","0.0331872243202304"
"aipw-lambda-hat","0.946633527334641","1.94894534742517","3.00464233249756","0.971509475405793","0.0472749999464891","0.052553538061572","0.0367783410421691"
