"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.979720845120885","2.03148359939177","3.03751778280789","1.01562558375277","0.0321106533125063","0.0341812758280441","0.0236587685029847"
"naive","-0.328544347197238","1.35801956905032","1.71902340649895","3.03035427187607","0.0846264438308808","0.0996483439326364","0.074112163556549"
"cc","1.00709565590316","2.03274745877512","3.03917247794677","0.9766664173154","0.0438465437106203","0.0474044130417257","0.0341583504616714"
"ipw","0.99186893343775","2.03967235906233","3.04393641458144","0.976801846489528","0.044937446777995","0.0482457519222521","0.0345376009505119"
"ipw-hat","0.978924605612285","2.05083652920315","3.05192071614062","0.977216431616639","0.0475193563909889","0.0512837562465631","0.0361022187725136"
"ipw-hat2","0.978898700653066","2.05087536186786","3.05191349736808","0.977217534171472","0.0474618298298395","0.0511908674856737","0.0360792690800164"
"acc-lambda","0.991236386758569","2.03526192611554","3.05315121864643","0.976920643654148","0.04203506269233","0.0451455070240784","0.0316711961444241"
"acc-lambda-hat","1.00620561772405","2.03587104926732","3.04119978507396","0.976672335786186","0.0438516775957295","0.0472796191174079","0.0340257697702983"
"aipw-lambda","0.974032635855778","2.04348544736602","3.05800277267083","0.977403146289193","0.0429006868227327","0.0454319600821616","0.0317369968085526"
"aipw-lambda-hat","0.980462005375632","2.05553425928338","3.05719060636963","0.977315038846342","0.0474728731645558","0.0508155986693544","0.0356813115364826"
