"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02868854753413","1.95268684734499","2.98480301026418","1.02210487823907","0.0324699383126857","0.0347555220304659","0.023821018485849"
"naive","-0.247238805479515","1.21560375987836","1.69703095052877","2.86954929272633","0.084414028321389","0.100134287028011","0.0699338891365673"
"cc","1.0695579004859","1.9627819635523","3.01153156022066","1.02591228111951","0.0476398375772877","0.0494188887059804","0.0362239105212835"
"ipw","1.07762250633521","1.9442954991228","2.9998600785054","1.02611351847055","0.0486935586703176","0.0508774503232612","0.0425260623984271"
"ipw-hat","1.08850348551446","1.9077091110321","2.96234163445032","1.0282964554653","0.0539969803997058","0.0591960268167924","0.0696268924818377"
"ipw-hat2","1.0889726083029","1.90956330489523","2.96182652583414","1.02828185895123","0.0539707933825603","0.0591089584846043","0.0694177811378625"
"acc-lambda","1.06518371590498","1.96806046589235","3.01034480848944","1.0259408318389","0.0463944796309624","0.0479440334427584","0.0359324957350241"
"acc-lambda-hat","1.07672431512357","1.96207529140024","3.01269760272696","1.02594094260227","0.0472115748070258","0.0493409412459128","0.0361686231055565"
"aipw-lambda","1.07352527392473","1.94976333776801","2.99823805885171","1.02607108029432","0.0475065708225381","0.0492904395277941","0.0424245155022273"
"aipw-lambda-hat","1.09548014916503","1.90907415858627","2.96196132571825","1.02837993778478","0.0535692755135908","0.059025958011766","0.0693412155873735"
