"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.990316047546419","2.03702776777988","3.02950318049809","1.00469609609595","0.0317863548651703","0.0347389669011674","0.0238493202058713"
"naive","-0.355182052124281","1.23617494809037","1.75327942616766","2.90480784483755","0.0828164778154226","0.103569806910027","0.0731559925026882"
"cc","0.994636294886523","2.06345699191019","3.06508529524146","1.02449854518486","0.0452551161587254","0.0487085312344121","0.0346600847419534"
"ipw","0.99086019252141","2.06898272390637","3.06368891019454","1.0245285837178","0.0460412365031641","0.0507537960382508","0.0373555861941055"
"ipw-hat","0.989005621259768","2.07813722286614","3.07005562212649","1.02459904618439","0.0475987255179263","0.0536463394811712","0.0410146596904871"
"ipw-hat2","0.98904443323003","2.07789665354965","3.06987693188087","1.02459609748532","0.0475932277076467","0.053618921202324","0.0409965689416195"
"acc-lambda","0.982404235036936","2.0695718853469","3.07515113306788","1.02463102491885","0.0437515377100105","0.0467839306026785","0.031839973295662"
"acc-lambda-hat","0.995232757071984","2.06550851568174","3.06793262230701","1.02450510329749","0.0451650498514159","0.0484311912486389","0.0343820833078284"
"aipw-lambda","0.976641560356413","2.0786810161428","3.07880558985647","1.02479050016131","0.0443248069001531","0.0482479395583491","0.0333595718371555"
"aipw-lambda-hat","0.988772511377976","2.08239263988962","3.07816860150627","1.02469656026829","0.047432861871565","0.0528790824291488","0.0396874429432583"
