"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.980287743256041","1.98858830888937","3.01416679859597","1.00849544840898","0.0318741805661797","0.0332153703431666","0.0244837492946357"
"naive","-0.354915965961194","1.492644290948","1.69486855987896","2.90700312397355","0.084126500967252","0.0997944511343989","0.0716117177317003"
"cc","0.966451017262524","1.98945894374653","3.00691516180848","0.959919727048787","0.0432782251542182","0.0453407336635256","0.0346779911154919"
"ipw","0.964700216780312","1.98012446340798","3.00952191452049","0.959985333838254","0.0437191983870589","0.0456693423785823","0.0384411445479989"
"ipw-hat","0.961887992070657","1.97093450664875","3.01507112893451","0.960250266035359","0.0447674629401118","0.0471243597994023","0.0430200627851512"
"ipw-hat2","0.963454503613945","1.97269011177096","3.01295283856811","0.960157408647122","0.0447768403122036","0.0471447478550523","0.0430499739830643"
"acc-lambda","0.968580464392331","2.00159527504951","3.00503607470957","0.960012763723449","0.0418840757455241","0.0436933376801125","0.0328127695479574"
"acc-lambda-hat","0.966195343740667","1.99007842228349","3.00770053243601","0.959920272380918","0.0431993519359233","0.0452966447783656","0.0346386361055114"
"aipw-lambda","0.967328375348792","1.99152251417072","3.00558250081763","0.959925439605565","0.0420192633291463","0.0439770134402344","0.0357911543585576"
"aipw-lambda-hat","0.962180179061975","1.97270128966872","3.01570849832801","0.96022572724834","0.044683709198158","0.0470417693897686","0.0429448557340509"
