"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.989874794702316","1.98416592714351","2.99069290358187","0.978237820148895","0.0310583649049556","0.0352290486532413","0.0231031770728998"
"naive","-0.360311336026021","1.35318568827137","1.81684938282528","2.82532376965866","0.0841839932268158","0.0910620836551699","0.065537142991567"
"cc","0.988844948158516","1.9286253313279","2.95865924950687","0.969096975273921","0.0443860187197375","0.050364912977083","0.0340225499849911"
"ipw","0.994692761743953","1.93371383403014","2.95460197243255","0.96914649414078","0.045641218922988","0.051400417322718","0.0358953680814631"
"ipw-hat","1.00091651649853","1.94444756644565","2.95512940336146","0.969321675242378","0.0488074062448227","0.0542277947722904","0.0407149066758974"
"ipw-hat2","1.00093052325712","1.94451706887184","2.95516414600341","0.969322649616715","0.0487903551983273","0.0542052520780611","0.0407086769899102"
"acc-lambda","0.986985403539038","1.94996748242734","2.97348932798919","0.969376969280884","0.0435801246911006","0.0488942714547551","0.0325939417221406"
"acc-lambda-hat","0.9905549078568","1.9316072542276","2.96273032997731","0.96911399628638","0.0443421320831341","0.0499583759431657","0.033803607130106"
"aipw-lambda","0.989276521437106","1.95757311326255","2.97378577246017","0.96952736151026","0.0446633448419351","0.0495876974469428","0.0336303834519789"
"aipw-lambda-hat","0.999815991702729","1.94607251229519","2.96464671493788","0.969304042251862","0.0487653094083515","0.0538442496412634","0.0396974727939479"
