"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.03160452153436","1.98936535368403","3.01033014510432","1.02288819134509","0.0323802115519754","0.0345295977315163","0.0257414942481757"
"naive","-0.436988399350869","1.41275775913252","1.64040109491355","2.98263237808174","0.0817663510251623","0.0973359588893219","0.0737602160620585"
"cc","1.02979352782662","2.02020881643071","3.01102734132956","1.00704733905014","0.0451595049795464","0.0482098488434859","0.0357327779856462"
"ipw","1.02455394926013","2.02046902199073","3.0113363693198","1.00706106315809","0.046381990658662","0.0493756290736809","0.0365843590727327"
"ipw-hat","1.02490087940215","2.0194016762713","3.01162020617671","1.00706032091924","0.0481772891782802","0.0516140774609523","0.0379556955840808"
"ipw-hat2","1.02489155598342","2.01942923220895","3.01161369044752","1.00706032274405","0.0481758901714703","0.0516198404574369","0.0379358725756441"
"acc-lambda","1.03818456550916","2.00546771237395","3.00548354566348","1.00717865695809","0.043689864717577","0.0466253504670314","0.0337251748063673"
"acc-lambda-hat","1.02901605185786","2.02034528553028","3.0141040592765","1.0070563342555","0.0451907171107962","0.0481648087580759","0.035373709083532"
"aipw-lambda","1.03247017218449","2.00539603438998","3.00696515896088","1.00714637516782","0.0449497536471418","0.0475942293614432","0.0342655416572916"
"aipw-lambda-hat","1.02501012748821","2.02105863463792","3.01626567252676","1.00708328323057","0.0481554687200873","0.0514820733181826","0.0369851348999919"
