"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.07018250048226","1.98567340834597","2.99191575374864","0.979807118914957","0.0309724907563301","0.0352324845076032","0.0236935001803692"
"naive","-0.395703051824004","1.26456831197238","1.66111840472836","2.92333285731403","0.0819844009305646","0.100602507162402","0.0632515273624298"
"cc","1.07681608637856","1.99391531134611","2.99572530047103","0.961356116732333","0.0442177860768245","0.0475174823577792","0.03328135185705"
"ipw","1.08506969507237","1.98308933909865","2.98646056287944","0.961478343196616","0.0445208288265694","0.0504595182809826","0.0330479502232234"
"ipw-hat","1.09440202331578","1.97173082520568","2.97385680403682","0.96196648504741","0.0456184609848969","0.0580384656109033","0.034365550423569"
"ipw-hat2","1.09423358480121","1.97264164064873","2.97414735166395","0.961945049983084","0.0456077894645768","0.0579815609734936","0.0343413481922092"
"acc-lambda","1.07368504997849","1.97987896929986","2.98877588374294","0.96146742988276","0.0431971463969905","0.046333463139415","0.0326843106138004"
"acc-lambda-hat","1.07868437372523","1.99634922186994","2.99843218899086","0.9613664154689","0.0441130024694505","0.0474658250539994","0.0332047870513117"
"aipw-lambda","1.082680128981","1.96580464433195","2.97839274622281","0.961828761505559","0.0435065151910676","0.0488556591470948","0.0324639209855012"
"aipw-lambda-hat","1.0948911189487","1.97577893804602","2.97662769399378","0.961848879917805","0.0455700488532145","0.0578236803922207","0.0342669898313823"
