"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.942899219808158","2.00819425100094","2.98597473807403","0.981094601599513","0.0310467732274043","0.0325100914421915","0.0229520092033571"
"naive","-0.446476160558788","1.41070867195888","1.7814377025808","3.03183803350904","0.0832993395449779","0.100232055409374","0.0674785189126434"
"cc","0.917960718615837","2.07217671179769","3.05025777105896","1.00619588515337","0.0451811073285361","0.0473406662695506","0.0312158454707359"
"ipw","0.914717235332474","2.079169342229","3.04856208089309","1.00623283113704","0.0452598507026519","0.0487109050110345","0.0311799817893254"
"ipw-hat","0.911657793143841","2.08050710195129","3.05123078368828","1.00624425952751","0.0461354925327719","0.051001489882466","0.0320234343830098"
"ipw-hat2","0.911663971198172","2.08052403016977","3.05121808252351","1.00624437622305","0.0461327787238952","0.0509880261291969","0.032014586527638"
"acc-lambda","0.925910023286625","2.04845045062833","3.03069495762342","1.00670716678737","0.043764136952374","0.0457509902320132","0.0304985858864682"
"acc-lambda-hat","0.918745411224131","2.0720449527296","3.05050029100724","1.00619632129606","0.0451067108768332","0.0472300476447558","0.0312063975675223"
"aipw-lambda","0.924749510945314","2.05330453240933","3.02771809376549","1.00676372448963","0.0436379461641465","0.0466094916388545","0.0300024991128201"
"aipw-lambda-hat","0.912706078259242","2.07945595749302","3.05089581520374","1.00623199440629","0.0460741762238316","0.0507230799965539","0.0319496444210519"
