"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.04406344955624","2.01578032342072","2.99821576230846","1.00262079223781","0.0316744800952482","0.0360313205362068","0.0235937283416317"
"naive","-0.296721288041848","1.76909132606346","1.79942334953026","2.84775458031132","0.0832293403824798","0.100183007122062","0.0698306882979459"
"cc","1.0542604705574","2.03807255568729","3.02512132315259","1.07005776556083","0.0476310483887328","0.0558210241769344","0.0351696474736216"
"ipw","1.05724538195811","2.00974377711974","3.02680193350797","1.07040511438924","0.0485239848059704","0.0573630083286459","0.0366373314426206"
"ipw-hat","1.06324353906187","1.99061706393178","3.0267799548633","1.07102882945546","0.0505253375468757","0.0610580058072213","0.0410940164326347"
"ipw-hat2","1.06304661584065","1.99087941781947","3.02690043167645","1.07101969714595","0.0504551156758416","0.0608113050587334","0.0410626107297618"
"acc-lambda","1.05811852832955","2.05913071100381","3.01773827299832","1.07034539627972","0.0462672676720537","0.0520867600850556","0.0335801008052107"
"acc-lambda-hat","1.0539036126615","2.03684885296402","3.02783896311858","1.07006566530401","0.0475319372481021","0.0558151316518048","0.0348806005338506"
"aipw-lambda","1.06208360911523","2.03437611182916","3.01768484037433","1.07012328445096","0.0470313505306403","0.0531124927215086","0.0340074858132292"
"aipw-lambda-hat","1.06358951723875","1.99537154484688","3.03038629016702","1.07093251756626","0.0504697691463302","0.0607021361649434","0.0403610048288785"
