"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.07108856285882","2.02754769801005","3.00271216045093","0.991566963697856","0.0314736332116668","0.0341823981624163","0.0244494958888024"
"naive","-0.256819931501446","1.39177437517297","1.73099471321806","2.82345141421655","0.0841714854650587","0.0971768117913949","0.069155761207134"
"cc","1.03866051008108","1.98109804293076","2.94965376023033","0.979081106247356","0.0438664658439041","0.0446086876005432","0.0331724622697393"
"ipw","1.03826066941225","1.99129193549091","2.9548895785547","0.979135959757345","0.0441531947713443","0.0463521030634648","0.0342311506492742"
"ipw-hat","1.03668352168197","1.99318868653283","2.95498910716887","0.979152810373484","0.0453023297045633","0.0487888974585461","0.0358713039161267"
"ipw-hat2","1.03667421572751","1.99325823521176","2.95491740784479","0.979153132064801","0.0453036810663415","0.0487649112614776","0.0358211435315819"
"acc-lambda","1.04678693552712","1.98770925880204","2.9530658400797","0.97914462957921","0.0426917253830422","0.0434039839712882","0.0317996584882939"
"acc-lambda-hat","1.03942911935649","1.98524722770484","2.95475453941418","0.979107185126139","0.0438109541435122","0.0440122906854559","0.0322269904357417"
"aipw-lambda","1.04715562491753","2.00031202053723","2.95959311457122","0.979334793951037","0.0429517640456919","0.0447799146404696","0.0324181328470079"
"aipw-lambda-hat","1.03699891897544","1.99761767780249","2.95906471636173","0.979233857460361","0.045317454186479","0.0475371646252819","0.0346097115847414"
