"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.02148951383567","2.03086052350514","3.06943395931217","1.02718880650147","0.0324557958866604","0.0361161256516167","0.0261606707697135"
"naive","-0.377076588187072","1.35884254657504","1.8169131062478","2.91123119019759","0.0828696477668055","0.101052459842848","0.0691771222425794"
"cc","0.994553467025644","2.03763572855291","3.09222478048831","1.04014435326398","0.0463429530553522","0.0533325244669233","0.0360146282295502"
"ipw","1.00630924035559","2.04520110516481","3.08997117523255","1.04024785505284","0.0473655694092351","0.0548338711002374","0.0383795065954591"
"ipw-hat","1.01592332531244","2.03864692266246","3.07849324427724","1.04051414038801","0.0492295979611134","0.0585071587493446","0.0432901777581988"
"ipw-hat2","1.01011355444572","2.03776501486388","3.06407023424465","1.04094405140373","0.0495042504007288","0.0582446848336607","0.0455336631824145"
"acc-lambda","1.00815384037609","2.04295785779299","3.07763978440228","1.04045797871325","0.0454538550775539","0.0522523070731892","0.035473979922817"
"acc-lambda-hat","0.996636401692901","2.03622201079715","3.0952307148321","1.04015804216482","0.0461209566543123","0.0532905608426832","0.0358175547437775"
"aipw-lambda","1.02186815915952","2.05613482724972","3.07729268796075","1.04095405728216","0.0464310283282443","0.0535997288375067","0.0375702403606136"
"aipw-lambda-hat","1.01618554740455","2.0343733144571","3.08179429940749","1.040432143553","0.0491346809683921","0.0579828795235161","0.0431063258808592"
