"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.0214496448812","1.94644865865226","2.93859323906579","0.977091995573495","0.0310303804667241","0.0338538152615354","0.0222961800874566"
"naive","-0.407531259204875","1.33732509456612","1.75556055220067","2.9055802228692","0.0811224740802235","0.104490910243141","0.0751406505280291"
"cc","1.00592843053449","1.96618259065529","2.96428152084775","0.991975447500072","0.0448400314459929","0.0488203148891897","0.0307462350178987"
"ipw","1.00346524266988","1.95309102992569","2.96003509978641","0.992055684151623","0.0453133044265815","0.0514480702723965","0.0323589264502661"
"ipw-hat","1.00011560582154","1.94127001537075","2.96174154739604","0.992262726506357","0.0468749492895046","0.0557285516640981","0.0364734589628982"
"ipw-hat2","1.00012020919995","1.94128742340728","2.96173783024473","0.992262299368512","0.0468571358617003","0.0556177997572319","0.0364588692647028"
"acc-lambda","0.985292366273288","1.94320165865246","2.95444318545835","0.99249083062682","0.0433932075166863","0.0475959290584342","0.0299331525310555"
"acc-lambda-hat","1.00626245006832","1.96503043568085","2.96414783914287","0.991976043177945","0.0448013196027755","0.0485961307925779","0.0307408362594313"
"aipw-lambda","0.982931261629828","1.92788114912858","2.9479529187264","0.993030053657472","0.0435864583974381","0.0501732513266068","0.0309731814922499"
"aipw-lambda-hat","0.999850888084575","1.9415769289596","2.96271603209717","0.992262776364166","0.046797070552684","0.0555045154772567","0.0362612422492679"
