"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.96640039247558","1.99019596269692","3.00159106355545","0.988586996852976","0.0313278077463158","0.0308589098064134","0.0235918577347612"
"naive","-0.400041203632442","1.37259154796889","1.73835093053392","2.85118932694483","0.0840417998678962","0.0922688251981947","0.067952145341105"
"cc","0.957972548694835","1.99185823986565","2.97044342810604","0.961003718657309","0.045706645447247","0.0464466881060702","0.0352556448809403"
"ipw","0.978206828841659","1.98374708569545","2.96490797587089","0.961238311588861","0.0461669990941136","0.0480176086768309","0.0370517033569713"
"ipw-hat","0.998093175197237","1.98451285166954","2.96477874172489","0.961839341053897","0.0490936378858168","0.0548264060362605","0.0427507909008218"
"ipw-hat2","0.996455631759309","1.98396342106995","2.96422540012645","0.96177656136402","0.0490489615921534","0.054747367695085","0.0427505437249544"
"acc-lambda","0.948936189540345","2.00291723552978","2.98472530086426","0.961187077212672","0.0447569779312409","0.0455987346019783","0.0339971736118002"
"acc-lambda-hat","0.957465474239134","1.99184057858189","2.9728441032936","0.961009042140618","0.0456463115936709","0.0464038318518731","0.034814733969174"
"aipw-lambda","0.965840038144812","1.99423161449505","2.98067356842239","0.961139868351494","0.0449937563595679","0.0473272749802754","0.0355408175955176"
"aipw-lambda-hat","0.994156628916501","1.98317592633888","2.96699276726503","0.961707386455701","0.0488780070757972","0.0547900296087002","0.0419504887806962"
