"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.986188725536824","1.98443182130848","2.99204566659133","0.985376938633907","0.0314037139180396","0.0337524018644007","0.0232086905793382"
"naive","-0.526024293648987","1.3121500429428","1.65384680890275","2.99948406455048","0.0851798607813357","0.0947876558679123","0.067082745270429"
"cc","0.997296938857513","2.05614760294573","2.9989423306106","0.982375489353034","0.0449756191463972","0.0491243053317293","0.0324820970689672"
"ipw","1.00445302109279","2.05340780474621","2.99283842897229","0.982431720889217","0.0459445071904997","0.0507836697018802","0.0329977925016476"
"ipw-hat","1.0091708108611","2.04850157082707","2.9862953231129","0.982582420812327","0.047903108217868","0.0531548148541851","0.0336840137494538"
"ipw-hat2","1.00916143607734","2.04847040281194","2.98630719071098","0.982582145299862","0.0478992097028295","0.0529704025777709","0.0336626458438817"
"acc-lambda","0.996244744974876","2.06440219020911","3.00206871639456","0.982406695832087","0.0437785992585472","0.0461397607751984","0.0313005205320289"
"acc-lambda-hat","0.999780113226291","2.05635619227751","3.00149541130411","0.982385572520499","0.0447600248755341","0.0491197337375852","0.0321801705558702"
"aipw-lambda","1.00266597701057","2.06204801557615","2.9948769834706","0.982429250440181","0.0446169260358183","0.0468492479920284","0.0316668934114277"
"aipw-lambda-hat","1.01095832000532","2.04989161234102","2.9888407646437","0.98255437819805","0.047723001616197","0.052829296869659","0.0332581101086645"
