"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.986845530548826","2.02995058192838","3.02761634606386","0.970925372088651","0.0307175305268339","0.0336281982462448","0.0229929353849671"
"naive","-0.442892129032328","1.60565701363539","1.82580569568135","2.8051283792069","0.0824709587815338","0.100596777827559","0.0608520909697195"
"cc","1.02456409914653","2.0201805732577","3.01048396214641","0.976347618712123","0.0430375104271667","0.0464100198793082","0.0324166828404628"
"ipw","1.01800088301452","2.02609793838086","3.01500776649912","0.976388764662888","0.0437993313444118","0.0474375972324044","0.0335580934105218"
"ipw-hat","1.00946640583684","2.04088670967601","3.0202515909283","0.976632692664984","0.0453993606720994","0.050590445115046","0.0354534132564563"
"ipw-hat2","1.00949092200927","2.04105219168717","3.02019247707003","0.976634181722316","0.0453794760113329","0.0504398348647879","0.0354280168989197"
"acc-lambda","1.02419611312468","2.01648032532579","3.01906998297556","0.976432064575458","0.0418454113862917","0.0439963181400214","0.0308433128090623"
"acc-lambda-hat","1.02817663121471","2.02123726343222","3.01681988120749","0.976388413556598","0.0428517620801421","0.0463994767713511","0.0319349528790357"
"aipw-lambda","1.01728385111469","2.02161522369756","3.02676101925741","0.976592676683216","0.0424317543825078","0.0443758239051298","0.0315624188431928"
"aipw-lambda-hat","1.01300359069459","2.04130129988028","3.02931914256598","0.976736784913763","0.045185915976081","0.0504071750025418","0.0345129353847301"
