"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.01065244968644","2.00832283291899","2.9334780332868","0.993793543084758","0.0314198544038348","0.0336792033293706","0.0240597437317902"
"naive","-0.202733594441584","1.30832141605822","1.65882358446383","2.81643188742559","0.0843591140832267","0.0893485688192165","0.0739500128448685"
"cc","0.976134405971902","2.00791263675723","2.96760491420142","1.00538806507411","0.0461159934931531","0.0511382793727862","0.0367580921794309"
"ipw","0.964272308169282","1.99548400484369","2.9639528442671","1.00552730992219","0.0466723398498479","0.0513552376987783","0.0371496702659649"
"ipw-hat","0.95203188080007","1.98857511811219","2.97033780655063","1.00587573875459","0.0478572906301594","0.0527553964497751","0.0388115124626892"
"ipw-hat2","0.952013019247853","1.98855812530516","2.97032853968084","1.00587641984156","0.0478137157590512","0.0527422430030437","0.0387912431103561"
"acc-lambda","0.977909423938458","2.0282685418028","2.98963592369745","1.00578269969281","0.0440609023114897","0.0485007154541972","0.0337663113338227"
"acc-lambda-hat","0.981094530431965","2.00822527113854","2.96855270004702","1.00540173768052","0.0459269635028898","0.0510260062011807","0.0367102282187068"
"aipw-lambda","0.964305708827208","2.01812321955493","2.99075541149258","1.00579729132715","0.0442389921875527","0.0483877883391022","0.0332650508285576"
"aipw-lambda-hat","0.959067726835122","1.99607390313063","2.97920246737939","1.00574964491751","0.0475823075345165","0.0523940066856148","0.0383545680390964"
