"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.00843653069967","1.94683724166109","2.99403347253866","0.998106909758792","0.0315463118177384","0.0341698072098793","0.0236988889890855"
"naive","-0.424590979671523","1.35018138587779","1.82608659279314","2.98472809580661","0.0876905168266659","0.10755061201634","0.0682084877615729"
"cc","1.05453333467473","1.97896603919799","3.04305048843566","0.9565947311767","0.0428112045929114","0.0494268142458096","0.0322596385130569"
"ipw","1.04962717049166","1.98597262001692","3.05302184003518","0.956692554751942","0.0431892322570456","0.0511679583863866","0.0327470508029191"
"ipw-hat","1.04278051554401","1.99333679551898","3.06004480811439","0.956910134769388","0.0444620508034981","0.0542519715385641","0.0353725429864536"
"ipw-hat2","1.04291668620279","1.99320902345644","3.05993718615855","0.956905462388648","0.0444646944568664","0.0542164053169675","0.0353718528293971"
"acc-lambda","1.036810664202","1.99863785348301","3.04227783891993","0.956953843654123","0.0413545591900628","0.0466593515657317","0.0311671553785099"
"acc-lambda-hat","1.05667520994505","1.981528434151","3.04706364898654","0.956614188162777","0.0426275635924334","0.049231523095133","0.0319052520338595"
"aipw-lambda","1.03114660445606","2.00869896371361","3.05290665067265","0.957198196043526","0.041521213123761","0.047677416224517","0.0313242508454127"
"aipw-lambda-hat","1.04321009248313","1.99732152326946","3.06479207357619","0.95707609783959","0.0443694476195685","0.0537726379668995","0.0347399243032125"
