"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.04719491342167","1.99071481282922","2.99882117265931","0.993842688798272","0.0314393475364834","0.0326060484246185","0.0227749251506571"
"naive","-0.337979911851842","1.33696947307466","1.77252191407778","2.9974988800693","0.0838511104324879","0.0978636475630147","0.0727852461762332"
"cc","1.06358709883414","1.97960386851594","3.00311235402522","0.971473498054823","0.0432825222690479","0.0451428072525218","0.0318757971680537"
"ipw","1.07091205919024","1.98626168824175","3.00667863749829","0.971526524230561","0.0432574012755587","0.0453569326048517","0.0325769059283754"
"ipw-hat","1.07960430722429","1.98952471402658","3.00840423146076","0.971662962950475","0.0439071097127767","0.0471349849351395","0.0336530146639274"
"ipw-hat2","1.0796455020158","1.98959701860278","3.00839579996609","0.971664091819459","0.0438891488819255","0.0469600900927897","0.0336503200806635"
"acc-lambda","1.05801351793868","1.98393210274272","3.01537283597753","0.971615838126432","0.0424376853267403","0.0444942617087251","0.0302470155156858"
"acc-lambda-hat","1.0616359504152","1.9864078023101","3.01394249270657","0.971577556274483","0.0433010753249581","0.0447380325520462","0.030907356867277"
"aipw-lambda","1.06487651423907","1.99206434253563","3.01995551225695","0.971736292908089","0.0425030981796856","0.0447920309069297","0.0306062075029352"
"aipw-lambda-hat","1.07693658627552","1.99568658987302","3.01822158512021","0.971825705100262","0.0440444641081248","0.0467386174675412","0.0324127508827663"
