"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.962974580611147","2.03198101697746","3.01904058031302","0.985283858665714","0.0311435980361867","0.0327531189577828","0.0222402308388973"
"naive","-0.48910752239345","1.44956873064759","1.8768664660006","3.01287931895318","0.0863911064108878","0.102035198073453","0.0689142743329302"
"cc","1.01012074132864","2.07693309045137","3.0295227820585","1.00706034954376","0.0458908759861109","0.0487076503123746","0.0340413214053416"
"ipw","0.999185338667398","2.07104384118822","3.032173094941","1.00714562057436","0.0457471107995797","0.049565762993632","0.0358380554218038"
"ipw-hat","0.985251738630477","2.05718187532323","3.03590210507225","1.00763390131306","0.0464667733995711","0.0518681995000304","0.0396129891208364"
"ipw-hat2","0.985304220733833","2.05720760367231","3.03588003748346","1.00763168189833","0.0464089763623558","0.0517948682195281","0.0395774217845739"
"acc-lambda","1.01491230650739","2.07484014761628","3.03977002261249","1.00720623232488","0.0440772283280284","0.0476409593331317","0.0322000109994398"
"acc-lambda-hat","1.01119702362123","2.08125837731445","3.03567393098759","1.00709501202714","0.0458694176279181","0.0485162182780279","0.0335992581362685"
"aipw-lambda","1.00300067821367","2.06990844174864","3.0438226358203","1.00736109426477","0.0435235371029531","0.0485596523186312","0.0336742400981709"
"aipw-lambda-hat","0.984061454319333","2.06016317954452","3.04539281395856","1.00786181752538","0.0464063775702011","0.051767670156273","0.0386044304744563"
