"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.03174509937766","1.95495868276705","2.98137815304274","1.02781891932712","0.0325417891557877","0.034907113544541","0.0239717655733412"
"naive","-0.422160680804555","1.21596470683625","1.71265692217528","3.1039871836099","0.090466730529923","0.106960238312631","0.0678591647575361"
"cc","1.01743068246572","1.92282298868256","2.95366166732643","0.995271749708232","0.0456520529585574","0.0445439128472566","0.0314052677518148"
"ipw","1.01640944312514","1.92581692385694","2.95255602169514","0.995280558072684","0.0446660967853059","0.045010350517476","0.0315042601105904"
"ipw-hat","1.01424312303585","1.93107944832677","2.95330110438124","0.995315210016622","0.044505788712527","0.0469619451870872","0.0320530899776562"
"ipw-hat2","1.01422459695809","1.93102214976831","2.95328947909473","0.995314841560966","0.0445019283770331","0.0468809658730818","0.0320370727531967"
"acc-lambda","1.01688473528408","1.93203953392916","2.956754362791","0.99530978873068","0.044412051607188","0.0430048020503316","0.0306185459535258"
"acc-lambda-hat","1.01853791860227","1.92298259387671","2.95378191314455","0.995272405055418","0.0455564881815752","0.0445432499281482","0.0313812087099716"
"aipw-lambda","1.01490713601441","1.93661668465647","2.9559316363967","0.995361062140548","0.0433655563912374","0.042792912085998","0.0305007398412661"
"aipw-lambda-hat","1.01510511448848","1.93155159319263","2.95362570621181","0.995314863831759","0.0444265276114706","0.0468621225629873","0.0320105594757537"
