"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.987017006725643","1.95431184658511","2.97658974976598","0.970004455028088","0.0306931006691001","0.0329003576940247","0.0243092431754687"
"naive","-0.370663918976904","1.3551202286227","1.80714095152709","2.78205159956578","0.0802441559732291","0.09608017301473","0.0681007596103894"
"cc","1.00189837155331","1.94374769177269","2.93601844490043","0.997553451891092","0.0450040250925256","0.0460150203733957","0.0341513097301153"
"ipw","1.00362216176923","1.93957594374845","2.93757073609359","0.99757114841114","0.0454661429319422","0.0469414898301262","0.0349981258572245"
"ipw-hat","1.00602498310856","1.92904611624122","2.93596503760164","0.997685625333273","0.0465205707645388","0.0499949987118294","0.0373863646465527"
"ipw-hat2","1.00592038571617","1.92959893701846","2.93609966479888","0.99767719115139","0.0465271734051158","0.0500177696659335","0.0373885571688995"
"acc-lambda","1.00266205647617","1.95228643282879","2.93819310324683","0.997590350963407","0.0436607744317952","0.0449008816183851","0.0331791332607765"
"acc-lambda-hat","1.0028956611784","1.94964351640114","2.94313420979433","0.997598985353342","0.044974086482469","0.0456997051409253","0.0335732239042716"
"aipw-lambda","1.00431809365236","1.94781448315303","2.93948126967117","0.997570494719485","0.0440541747631696","0.0459370285277989","0.0339845073573022"
"aipw-lambda-hat","1.00673661240866","1.93492097378737","2.94276454470633","0.99769001499627","0.046504546374815","0.0497421728552274","0.0365638620491694"
