"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","1.03207348466233","1.98454874452147","2.98867780186984","1.00255401033232","0.0316643465274044","0.034532045554293","0.0231906687409505"
"naive","-0.278908970082861","1.46901136412349","1.87228848600458","2.90648403554004","0.0790804639446991","0.0990308989317826","0.0654153471708761"
"cc","1.04472406067782","2.00475969361447","3.02402018438638","1.00239172268488","0.0440984858179417","0.0484807200228314","0.0318673014908085"
"ipw","1.05145161911476","1.98817587256746","3.01820468444803","1.00253693024631","0.0445108228352623","0.0480541899798631","0.0318932586912122"
"ipw-hat","1.05574883331277","1.97677993142641","3.01219294711842","1.00282219124144","0.0451679482106633","0.0480869385452345","0.0331474770055978"
"ipw-hat2","1.05581226485754","1.97682118940927","3.01211571571906","1.00282283672204","0.0451408040448732","0.0480838344141986","0.0331364249733331"
"acc-lambda","1.02535365857393","1.97784304315078","3.01255983219247","1.00297840313376","0.0430105840533673","0.0480200918541371","0.0315155525764558"
"acc-lambda-hat","1.04566715162168","2.00443643214594","3.02405377868591","1.00239224011665","0.0437595728073015","0.0483738614899193","0.0317523247055169"
"aipw-lambda","1.03215523211144","1.95832911078683","3.00594429125445","1.00354700609931","0.043299214196019","0.0473255114591621","0.0314279789583551"
"aipw-lambda-hat","1.05605655635453","1.97666553291815","3.01206523426172","1.0028291395109","0.0448578964200387","0.0479186407800858","0.0329737975057163"
