"Method","beta0.x","beta1.x","beta2.x","sigma.x","beta0.y","beta1.y","beta2.y"
"oracle","0.941314991096615","1.97640764010412","3.01272454800795","1.00884833055644","0.0320128000278903","0.0361522883213767","0.0252726522701263"
"naive","-0.406467152664722","1.3681167359118","1.80430908499482","2.90918683375032","0.0823611853453859","0.102392067148003","0.0746959431696225"
"cc","0.869924740244014","1.97957258490669","3.04112330554381","1.02814580637025","0.0469880588252452","0.0528431416270458","0.0364467993829448"
"ipw","0.865271704726595","1.9760397827913","3.04626683542186","1.02819130728496","0.0479663048973427","0.0539306615405024","0.0378783318745857"
"ipw-hat","0.855662711944164","1.98817079531813","3.06272718648449","1.02859692040568","0.0503231555360482","0.058700576383521","0.0447462740817767"
"ipw-hat2","0.855810259953959","1.98789669708243","3.06243139912433","1.02858532012369","0.0503108869816751","0.0586977776965096","0.0447124516341832"
"acc-lambda","0.874916807808646","1.98049757255499","3.02867881714283","1.02830218814452","0.045045099716375","0.0507070230267711","0.034671427137174"
"acc-lambda-hat","0.873648038687267","1.97675623576377","3.04173598085458","1.02815754327575","0.0467011961043986","0.0526520693902016","0.0364097149644844"
"aipw-lambda","0.87175119983424","1.97563343153819","3.02976012967283","1.02825740827058","0.0455239444297776","0.0511123016829303","0.0348656818093985"
"aipw-lambda-hat","0.858673192686953","1.9873043360902","3.06448310121725","1.02864044333272","0.0500808582304193","0.0586534188328561","0.0446356501442752"
